dt,spend,userid
2024-10-01T16:19:13+09:00,01:37:11,437
2024-10-01T16:19:17+09:00,00:00:00,2592
2024-10-01T16:20:37+09:00,00:25:03,3238
2024-10-01T16:20:45+09:00,00:11:54,2445
2024-10-01T16:20:51+09:00,00:04:00,510
2024-10-01T16:21:04+09:00,00:00:00,1321
2024-10-01T16:21:16+09:00,00:00:00,754
2024-10-01T16:22:40+09:00,00:02:20,1149
2024-10-01T16:22:43+09:00,00:00:00,385
2024-10-01T16:23:53+09:00,00:02:00,2258
2024-10-01T16:24:42+09:00,00:00:00,1493
2024-10-01T16:24:59+09:00,00:00:00,852
2024-10-01T16:25:43+09:00,00:00:00,3537
2024-10-01T16:25:55+09:00,00:36:00,2778
2024-10-01T16:26:03+09:00,00:00:48,468
2024-10-01T16:27:07+09:00,00:03:20,129
2024-10-01T16:27:33+09:00,00:00:00,1605
2024-10-01T16:27:56+09:00,00:02:40,2672
2024-10-01T16:29:10+09:00,00:22:13,1556
2024-10-01T16:29:27+09:00,00:00:00,1300
2024-10-01T16:29:50+09:00,00:00:00,2971
2024-10-01T16:30:10+09:00,01:00:36,3345
2024-10-01T16:30:16+09:00,00:00:11,866
2024-10-01T16:31:18+09:00,00:00:00,2964
2024-10-01T16:31:49+09:00,00:35:51,663
2024-10-01T16:32:13+09:00,00:02:30,3562
2024-10-01T16:32:24+09:00,00:00:00,495
2024-10-01T16:32:27+09:00,00:00:00,766
2024-10-01T16:36:17+09:00,01:10:22,1765
2024-10-01T16:37:28+09:00,00:02:13,2482
2024-10-01T16:37:34+09:00,00:00:01,1067
2024-10-01T16:37:52+09:00,00:00:00,586
2024-10-01T16:38:07+09:00,00:34:37,3140
2024-10-01T16:38:59+09:00,00:00:00,1284
2024-10-01T16:41:06+09:00,00:00:00,1778
2024-10-01T16:41:57+09:00,00:00:00,1209
2024-10-01T16:42:31+09:00,00:00:00,1166
2024-10-01T16:43:01+09:00,00:00:00,3358
2024-10-01T16:43:11+09:00,00:00:02,2287
2024-10-01T16:43:11+09:00,00:00:00,2755
2024-10-01T16:43:16+09:00,00:38:34,1704
2024-10-01T16:43:42+09:00,00:19:12,688
2024-10-01T16:43:46+09:00,00:00:15,2603
2024-10-01T16:44:01+09:00,00:00:00,2565
2024-10-01T16:45:24+09:00,00:00:00,428
2024-10-01T16:45:28+09:00,00:00:00,1291
2024-10-01T16:45:30+09:00,00:24:13,3639
2024-10-01T16:45:36+09:00,00:34:14,2905
2024-10-01T16:45:48+09:00,00:02:22,2499
2024-10-01T16:47:15+09:00,00:09:56,2674
2024-10-01T16:47:49+09:00,00:46:21,3257
2024-10-01T16:47:57+09:00,00:00:00,170
2024-10-01T16:48:19+09:00,00:35:29,1529
2024-10-01T16:48:37+09:00,00:16:51,1539
2024-10-01T16:49:37+09:00,00:00:36,1599
2024-10-01T16:49:42+09:00,00:00:08,3312
2024-10-01T16:51:46+09:00,00:06:39,3157
2024-10-01T16:52:35+09:00,00:00:00,2303
2024-10-01T16:55:38+09:00,00:05:20,911
2024-10-01T16:57:44+09:00,00:00:01,2453
2024-10-01T16:59:21+09:00,00:19:14,296
2024-10-01T16:59:31+09:00,00:21:49,3389
2024-10-01T17:00:05+09:00,03:03:41,1272
2024-10-01T17:00:13+09:00,00:00:00,1138
2024-10-01T17:00:14+09:00,00:32:09,2952
2024-10-01T17:01:01+09:00,00:00:24,320
2024-10-01T17:01:15+09:00,00:43:26,3637
2024-10-01T17:02:10+09:00,00:18:54,2219
2024-10-01T17:02:12+09:00,00:00:00,129
2024-10-01T17:02:55+09:00,00:00:00,1876
2024-10-01T17:03:11+09:00,00:04:09,3407
2024-10-01T17:03:47+09:00,00:00:00,3464
2024-10-01T17:04:14+09:00,00:00:00,854
2024-10-01T17:06:58+09:00,01:46:27,3501
2024-10-01T17:08:47+09:00,02:51:44,1604
2024-10-01T17:08:51+09:00,00:29:00,628
2024-10-01T17:08:52+09:00,00:00:20,866
2024-10-01T17:08:56+09:00,00:06:53,2964
2024-10-01T17:09:19+09:00,00:13:14,1157
2024-10-01T17:09:57+09:00,00:00:00,2934
2024-10-01T17:11:22+09:00,00:01:20,1717
2024-10-01T17:11:25+09:00,01:54:53,1071
2024-10-01T17:14:09+09:00,00:00:00,2668
2024-10-01T17:14:15+09:00,00:05:01,993
2024-10-01T17:14:46+09:00,00:00:00,1493
2024-10-01T17:15:23+09:00,00:00:15,447
2024-10-01T17:15:48+09:00,00:01:21,3451
2024-10-01T17:16:30+09:00,00:00:01,3560
2024-10-01T17:16:42+09:00,00:58:34,1284
2024-10-01T17:16:46+09:00,00:00:00,1605
2024-10-01T17:16:55+09:00,00:22:51,365
2024-10-01T17:18:54+09:00,00:00:00,62
2024-10-01T17:19:01+09:00,02:39:09,847
2024-10-01T17:19:36+09:00,00:00:00,889
2024-10-01T17:20:02+09:00,00:00:11,1952
2024-10-01T17:21:08+09:00,00:00:00,2881
2024-10-01T17:21:38+09:00,00:00:00,861
2024-10-01T17:21:48+09:00,02:13:29,3555
2024-10-01T17:22:03+09:00,00:00:00,1166
2024-10-01T17:22:03+09:00,00:12:52,3326
2024-10-01T17:22:14+09:00,00:00:00,1809
2024-10-01T17:22:28+09:00,00:00:00,2540
2024-10-01T17:22:44+09:00,00:00:00,1725
2024-10-01T17:23:33+09:00,00:30:00,487
2024-10-01T17:24:07+09:00,00:00:00,1656
2024-10-01T17:24:10+09:00,00:02:19,1652
2024-10-01T17:25:19+09:00,00:02:53,1366
2024-10-01T17:25:35+09:00,00:00:00,2346
2024-10-01T17:25:39+09:00,00:00:00,3629
2024-10-01T17:25:49+09:00,00:08:39,3238
2024-10-01T17:25:59+09:00,00:09:45,211
2024-10-01T17:27:06+09:00,00:00:30,1739
2024-10-01T17:27:30+09:00,00:21:52,913
2024-10-01T17:27:34+09:00,00:00:00,1755
2024-10-01T17:28:12+09:00,00:00:00,1694
2024-10-01T17:28:46+09:00,00:00:17,1752
2024-10-01T17:29:07+09:00,01:26:19,329
2024-10-01T17:29:12+09:00,00:01:00,3229
2024-10-01T17:30:03+09:00,00:00:00,1637
2024-10-01T17:30:04+09:00,00:58:08,843
2024-10-01T17:32:16+09:00,02:09:28,385
2024-10-01T17:32:35+09:00,00:00:00,2676
2024-10-01T17:33:48+09:00,00:00:00,1368
2024-10-01T17:34:16+09:00,02:21:19,1988
2024-10-01T17:34:42+09:00,00:04:59,1429
2024-10-01T17:37:24+09:00,00:00:00,1149
2024-10-01T17:37:29+09:00,00:00:00,2592
2024-10-01T17:39:27+09:00,00:00:00,1101
2024-10-01T17:39:36+09:00,00:10:41,392
2024-10-01T17:41:08+09:00,00:32:38,1715
2024-10-01T17:41:32+09:00,00:00:00,663
2024-10-01T17:43:58+09:00,02:31:29,189
2024-10-01T17:43:58+09:00,00:00:00,3147
2024-10-01T17:44:20+09:00,00:00:00,3052
2024-10-01T17:45:58+09:00,00:04:26,1778
2024-10-01T17:46:39+09:00,00:00:22,1756
2024-10-01T17:46:42+09:00,00:15:09,2499
2024-10-01T17:47:03+09:00,00:00:00,297
2024-10-01T17:47:16+09:00,00:00:00,2486
2024-10-01T17:47:59+09:00,00:01:29,3562
2024-10-01T17:49:11+09:00,00:28:32,1432
2024-10-01T17:49:23+09:00,00:00:00,1122
2024-10-01T17:49:42+09:00,00:00:00,3472
2024-10-01T17:49:46+09:00,00:04:00,2220
2024-10-01T17:50:42+09:00,00:00:00,1552
2024-10-01T17:50:57+09:00,00:00:00,1468
2024-10-01T17:51:19+09:00,00:04:00,1220
2024-10-01T17:52:17+09:00,01:21:13,896
2024-10-01T17:52:35+09:00,00:22:32,510
2024-10-01T17:52:37+09:00,00:00:01,1397
2024-10-01T17:53:21+09:00,00:00:00,710
2024-10-01T17:53:22+09:00,00:00:00,75
2024-10-01T17:53:27+09:00,00:00:00,3407
2024-10-01T17:54:19+09:00,00:00:00,3019
2024-10-01T17:54:22+09:00,00:02:10,1300
2024-10-01T17:54:58+09:00,00:00:00,2879
2024-10-01T17:55:09+09:00,00:06:50,889
2024-10-01T17:55:30+09:00,00:54:34,2964
2024-10-01T17:57:28+09:00,00:00:00,296
2024-10-01T17:58:42+09:00,00:24:42,2279
2024-10-01T17:59:34+09:00,00:25:06,2219
2024-10-01T17:59:45+09:00,00:00:00,3275
2024-10-01T17:59:52+09:00,00:23:01,129
2024-10-01T18:00:38+09:00,00:18:14,1717
2024-10-01T18:00:55+09:00,00:45:41,861
2024-10-01T18:00:55+09:00,00:00:00,1599
2024-10-01T18:01:01+09:00,00:00:13,1112
2024-10-01T18:01:11+09:00,00:00:12,1249
2024-10-01T18:01:13+09:00,00:00:05,2925
2024-10-01T18:01:14+09:00,00:00:00,2674
2024-10-01T18:01:23+09:00,00:08:40,3345
2024-10-01T18:03:48+09:00,00:03:06,2303
2024-10-01T18:05:51+09:00,00:00:53,1513
2024-10-01T18:05:53+09:00,00:00:00,468
2024-10-01T18:06:02+09:00,00:00:00,1115
2024-10-01T18:09:17+09:00,00:00:00,1531
2024-10-01T18:09:17+09:00,00:01:40,1591
2024-10-01T18:09:57+09:00,00:09:38,1757
2024-10-01T18:10:55+09:00,00:40:59,2401
2024-10-01T18:11:13+09:00,00:00:10,3405
2024-10-01T18:12:35+09:00,00:12:14,3238
2024-10-01T18:12:47+09:00,00:07:18,2952
2024-10-01T18:12:58+09:00,00:00:02,3560
2024-10-01T18:13:16+09:00,00:45:00,3389
2024-10-01T18:13:45+09:00,00:00:00,447
2024-10-01T18:14:49+09:00,00:00:00,994
2024-10-01T18:14:58+09:00,00:04:13,211
2024-10-01T18:15:30+09:00,00:00:00,704
2024-10-01T18:15:37+09:00,00:00:00,635
2024-10-01T18:16:18+09:00,00:58:55,3451
2024-10-01T18:16:38+09:00,00:00:00,993
2024-10-01T18:19:51+09:00,00:01:45,663
2024-10-01T18:19:54+09:00,01:57:58,731
2024-10-01T18:20:06+09:00,00:00:00,2482
2024-10-01T18:20:19+09:00,00:00:00,1101
2024-10-01T18:20:31+09:00,00:04:51,523
2024-10-01T18:22:10+09:00,00:02:38,3639
2024-10-01T18:22:22+09:00,00:00:00,2338
2024-10-01T18:22:23+09:00,00:31:53,3562
2024-10-01T18:23:13+09:00,00:00:00,3229
2024-10-01T18:24:59+09:00,00:00:00,2430
2024-10-01T18:25:16+09:00,00:29:36,2592
2024-10-01T18:25:59+09:00,00:02:27,118
2024-10-01T18:26:02+09:00,00:09:03,98
2024-10-01T18:26:23+09:00,00:08:50,3546
2024-10-01T18:26:28+09:00,00:44:12,254
2024-10-01T18:30:16+09:00,00:00:00,495
2024-10-01T18:30:20+09:00,00:00:00,766
2024-10-01T18:30:46+09:00,00:00:00,1881
2024-10-01T18:31:13+09:00,00:00:00,1149
2024-10-01T18:32:29+09:00,00:02:57,1366
2024-10-01T18:32:41+09:00,00:00:00,1202
2024-10-01T18:33:09+09:00,00:43:50,2499
2024-10-01T18:33:38+09:00,00:03:37,1049
2024-10-01T18:34:26+09:00,00:00:00,2919
2024-10-01T18:34:39+09:00,01:25:06,695
2024-10-01T18:34:43+09:00,00:00:00,3257
2024-10-01T18:34:51+09:00,00:30:18,487
2024-10-01T18:35:07+09:00,00:00:01,3275
2024-10-01T18:35:48+09:00,00:00:00,422
2024-10-01T18:36:08+09:00,00:00:00,1166
2024-10-01T18:36:13+09:00,00:13:23,1756
2024-10-01T18:36:15+09:00,00:00:00,1765
2024-10-01T18:36:24+09:00,00:00:16,2444
2024-10-01T18:36:48+09:00,00:33:34,889
2024-10-01T18:37:43+09:00,00:00:00,628
2024-10-01T18:37:55+09:00,00:01:09,2453
2024-10-01T18:39:33+09:00,00:22:50,2879
2024-10-01T18:40:55+09:00,00:00:00,1330
2024-10-01T18:41:51+09:00,00:01:47,2838
2024-10-01T18:42:04+09:00,00:02:42,3056
2024-10-01T18:42:09+09:00,00:01:09,3209
2024-10-01T18:42:57+09:00,00:00:00,1725
2024-10-01T18:43:09+09:00,00:00:00,2153
2024-10-01T18:43:36+09:00,00:00:00,428
2024-10-01T18:45:18+09:00,00:03:09,1284
2024-10-01T18:47:34+09:00,00:00:00,338
2024-10-01T18:47:40+09:00,00:00:22,1145
2024-10-01T18:48:21+09:00,00:00:31,1432
2024-10-01T18:49:04+09:00,00:06:03,1715
2024-10-01T18:51:00+09:00,00:05:36,2715
2024-10-01T18:52:08+09:00,00:00:01,1532
2024-10-01T18:52:09+09:00,00:23:21,2865
2024-10-01T18:52:42+09:00,00:05:05,490
2024-10-01T18:52:51+09:00,00:00:23,468
2024-10-01T18:53:15+09:00,00:01:55,224
2024-10-01T18:53:25+09:00,00:17:53,706
2024-10-01T18:54:01+09:00,00:00:00,3578
2024-10-01T18:54:14+09:00,01:01:40,437
2024-10-01T18:54:54+09:00,00:04:28,2220
2024-10-01T18:55:00+09:00,00:00:00,2639
2024-10-01T18:55:19+09:00,00:00:30,1664
2024-10-01T18:55:35+09:00,00:02:06,2672
2024-10-01T18:56:28+09:00,00:00:00,3006
2024-10-01T18:57:30+09:00,00:00:00,2070
2024-10-01T18:57:40+09:00,00:00:51,1066
2024-10-01T18:57:55+09:00,00:00:00,491
2024-10-01T18:58:06+09:00,00:00:00,1493
2024-10-01T18:58:06+09:00,00:00:00,3560
2024-10-01T18:58:21+09:00,00:20:26,3293
2024-10-01T18:59:53+09:00,00:03:20,3019
2024-10-01T19:00:33+09:00,00:54:30,3637
2024-10-01T19:01:58+09:00,00:00:00,2279
2024-10-01T19:03:14+09:00,00:29:32,2219
2024-10-01T19:03:30+09:00,00:00:00,1755
2024-10-01T19:03:49+09:00,00:00:00,2298
2024-10-01T19:04:08+09:00,00:00:00,663
2024-10-01T19:04:11+09:00,00:29:40,843
2024-10-01T19:04:43+09:00,00:00:00,2669
2024-10-01T19:05:11+09:00,00:00:00,3639
2024-10-01T19:06:21+09:00,00:02:33,3257
2024-10-01T19:06:24+09:00,00:00:00,2281
2024-10-01T19:06:33+09:00,00:00:16,320
2024-10-01T19:07:41+09:00,00:47:20,2611
2024-10-01T19:10:26+09:00,00:00:01,510
2024-10-01T19:10:43+09:00,00:08:37,1144
2024-10-01T19:10:47+09:00,00:00:00,704
2024-10-01T19:12:02+09:00,00:00:00,718
2024-10-01T19:12:42+09:00,00:19:38,1717
2024-10-01T19:12:56+09:00,00:00:00,1599
2024-10-01T19:13:16+09:00,00:00:00,3345
2024-10-01T19:13:48+09:00,00:00:00,3238
2024-10-01T19:13:57+09:00,00:01:07,428
2024-10-01T19:15:21+09:00,00:01:19,537
2024-10-01T19:15:46+09:00,00:00:00,98
2024-10-01T19:18:29+09:00,00:00:00,412
2024-10-01T19:19:23+09:00,00:00:03,2492
2024-10-01T19:19:32+09:00,00:00:25,1949
2024-10-01T19:21:12+09:00,00:00:00,2881
2024-10-01T19:25:09+09:00,00:00:00,1652
2024-10-01T19:25:41+09:00,00:00:00,1655
2024-10-01T19:26:24+09:00,00:00:00,1612
2024-10-01T19:26:36+09:00,00:00:01,1115
2024-10-01T19:29:14+09:00,00:23:50,2070
2024-10-01T19:29:22+09:00,00:10:00,3463
2024-10-01T19:30:40+09:00,00:00:00,1157
2024-10-01T19:31:30+09:00,00:16:50,329
2024-10-01T19:34:50+09:00,00:00:00,1468
2024-10-01T19:34:52+09:00,00:00:00,1284
2024-10-01T19:35:39+09:00,00:21:49,2952
2024-10-01T19:36:02+09:00,00:00:00,3177
2024-10-01T19:36:43+09:00,00:00:00,1715
2024-10-01T19:37:48+09:00,00:00:00,2473
2024-10-01T19:37:57+09:00,00:00:00,2905
2024-10-01T19:38:25+09:00,00:00:01,1955
2024-10-01T19:38:55+09:00,00:00:00,2669
2024-10-01T19:39:24+09:00,00:15:11,3405
2024-10-01T19:39:43+09:00,00:00:00,3583
2024-10-01T19:39:52+09:00,00:00:47,1067
2024-10-01T19:43:02+09:00,00:00:31,3036
2024-10-01T19:43:17+09:00,00:00:35,3485
2024-10-01T19:43:25+09:00,00:00:00,3303
2024-10-01T19:45:01+09:00,00:00:00,1881
2024-10-01T19:45:28+09:00,00:00:00,3562
2024-10-01T19:47:17+09:00,00:18:32,2220
2024-10-01T19:47:58+09:00,00:20:22,896
2024-10-01T19:48:11+09:00,00:28:24,3407
2024-10-01T19:48:19+09:00,00:00:00,3157
2024-10-01T19:49:00+09:00,00:06:03,625
2024-10-01T19:50:20+09:00,00:00:00,1605
2024-10-01T19:51:15+09:00,00:00:00,1330
2024-10-01T19:51:32+09:00,00:02:52,468
2024-10-01T19:51:41+09:00,00:51:35,3451
2024-10-01T19:52:04+09:00,00:00:01,1084
2024-10-01T19:52:17+09:00,00:09:53,680
2024-10-01T19:53:12+09:00,00:23:27,2401
2024-10-01T19:54:33+09:00,00:00:02,819
2024-10-01T19:54:40+09:00,00:04:57,487
2024-10-01T19:54:57+09:00,00:00:35,2672
2024-10-01T19:55:05+09:00,00:00:00,1637
2024-10-01T19:56:40+09:00,00:00:00,3238
2024-10-01T19:57:13+09:00,00:00:00,520
2024-10-01T19:57:59+09:00,00:04:55,2202
2024-10-01T19:58:02+09:00,00:08:00,3389
2024-10-01T19:58:57+09:00,00:41:41,2482
2024-10-01T20:00:07+09:00,00:17:20,1115
2024-10-01T20:00:15+09:00,00:04:01,1704
2024-10-01T20:01:31+09:00,00:00:00,1941
2024-10-01T20:01:47+09:00,00:00:00,710
2024-10-01T20:01:57+09:00,00:00:00,628
2024-10-01T20:03:32+09:00,00:01:01,2550
2024-10-01T20:03:51+09:00,00:00:00,2565
2024-10-01T20:06:28+09:00,00:00:28,327
2024-10-01T20:07:59+09:00,00:00:47,495
2024-10-01T20:08:09+09:00,00:00:00,2148
2024-10-01T20:10:08+09:00,00:00:00,510
2024-10-01T20:10:25+09:00,00:00:00,1284
2024-10-01T20:10:34+09:00,00:00:00,287
2024-10-01T20:13:17+09:00,00:00:00,1502
2024-10-01T20:16:36+09:00,00:00:36,2838
2024-10-01T20:17:20+09:00,00:00:00,392
2024-10-01T20:21:14+09:00,00:13:58,1397
2024-10-01T20:36:34+09:00,00:09:18,847
2024-10-01T20:38:59+09:00,00:00:00,2952
2024-10-01T20:39:22+09:00,00:00:00,437
2024-10-01T20:39:54+09:00,00:00:00,1756
2024-10-01T20:47:25+09:00,00:00:00,2220
2024-10-01T20:52:51+09:00,00:00:00,1079
2024-10-01T20:53:41+09:00,00:57:23,2607
2024-10-01T21:00:20+09:00,00:00:00,1604
2024-10-01T21:01:44+09:00,00:00:00,657
2024-10-01T21:03:54+09:00,00:04:50,276
2024-10-01T21:04:09+09:00,00:00:00,2252
2024-10-01T21:09:18+09:00,00:10:22,2345
2024-10-01T21:26:03+09:00,00:00:00,2536
2024-10-01T21:27:42+09:00,00:00:00,817
2024-10-01T21:39:36+09:00,00:00:00,487
2024-10-01T22:00:09+09:00,00:00:01,695
2024-10-01T22:03:50+09:00,00:00:00,3451
2024-10-01T22:04:51+09:00,00:17:35,2345
2024-10-01T22:11:54+09:00,00:00:00,3639
2024-10-01T22:12:16+09:00,00:00:00,2219
2024-10-01T22:18:16+09:00,00:00:00,2870
2024-10-01T22:22:18+09:00,00:00:00,703
2024-10-01T22:30:52+09:00,00:00:00,2607
2024-10-01T22:31:02+09:00,00:00:00,731
2024-10-01T22:33:44+09:00,00:00:00,495
2024-10-01T22:44:16+09:00,00:00:18,2905
2024-10-01T23:01:13+09:00,00:25:49,3524
2024-10-01T23:01:48+09:00,00:15:31,2607
