dt,spend,userid
2024-10-18T09:53:47+09:00,00:03:12,1715
2024-10-18T09:57:29+09:00,00:41:34,896
2024-10-18T09:59:20+09:00,00:14:04,657
2024-10-18T10:00:04+09:00,01:58:24,2952
2024-10-18T10:02:12+09:00,00:00:00,520
2024-10-18T10:03:32+09:00,00:00:00,1133
2024-10-18T10:03:39+09:00,00:00:01,1605
2024-10-18T10:05:11+09:00,00:00:00,847
2024-10-18T10:08:18+09:00,02:44:02,189
2024-10-18T10:08:51+09:00,00:09:53,2607
2024-10-18T10:10:11+09:00,00:00:00,412
2024-10-18T10:14:03+09:00,00:29:25,695
2024-10-18T10:25:31+09:00,00:03:49,3560
2024-10-18T10:28:55+09:00,00:32:17,1988
2024-10-18T10:29:43+09:00,00:33:56,3637
2024-10-18T10:30:08+09:00,00:00:32,1725
2024-10-18T10:30:17+09:00,00:00:00,2611
2024-10-18T10:30:30+09:00,00:00:00,1281
2024-10-18T10:34:45+09:00,00:01:27,437
2024-10-18T10:37:04+09:00,00:06:03,847
2024-10-18T10:37:09+09:00,00:00:01,3389
2024-10-18T10:38:19+09:00,00:00:00,1636
2024-10-18T10:38:21+09:00,00:00:00,1605
2024-10-18T10:39:57+09:00,00:00:00,1066
2024-10-18T10:40:15+09:00,00:06:26,520
2024-10-18T10:45:39+09:00,00:10:40,2070
2024-10-18T10:47:53+09:00,00:11:36,3555
2024-10-18T10:48:17+09:00,00:03:32,663
2024-10-18T10:49:40+09:00,00:13:06,1067
2024-10-18T10:51:05+09:00,00:10:37,2401
2024-10-18T10:51:11+09:00,00:00:40,3418
2024-10-18T10:58:41+09:00,00:08:36,2905
2024-10-18T10:59:21+09:00,00:00:20,825
2024-10-18T11:01:21+09:00,00:57:03,3451
2024-10-18T11:01:56+09:00,00:00:00,2879
2024-10-18T11:04:24+09:00,00:09:17,2611
2024-10-18T11:06:56+09:00,00:06:26,1655
2024-10-18T11:08:01+09:00,00:00:00,3407
2024-10-18T11:12:28+09:00,00:02:03,2482
2024-10-18T11:14:22+09:00,00:00:00,2346
2024-10-18T11:14:22+09:00,00:00:00,3238
2024-10-18T11:16:25+09:00,00:00:00,3560
2024-10-18T11:16:37+09:00,00:00:01,889
2024-10-18T11:19:42+09:00,00:25:32,657
2024-10-18T11:21:02+09:00,00:27:16,14
2024-10-18T11:25:39+09:00,01:32:48,520
2024-10-18T11:29:11+09:00,00:20:17,2070
2024-10-18T11:30:02+09:00,00:16:00,817
2024-10-18T11:32:55+09:00,00:08:00,628
2024-10-18T11:32:59+09:00,00:00:00,896
2024-10-18T11:33:59+09:00,00:00:30,2973
2024-10-18T11:34:02+09:00,00:04:37,487
2024-10-18T11:34:50+09:00,00:00:00,3637
2024-10-18T11:39:29+09:00,00:00:01,3418
2024-10-18T11:41:17+09:00,00:06:33,88
2024-10-18T11:44:10+09:00,00:04:13,2611
2024-10-18T11:44:32+09:00,00:00:00,296
2024-10-18T11:44:56+09:00,00:00:00,1704
2024-10-18T11:47:01+09:00,00:00:00,2879
2024-10-18T11:47:28+09:00,00:03:00,2220
2024-10-18T11:48:09+09:00,00:00:01,2298
2024-10-18T11:49:14+09:00,00:00:00,2346
2024-10-18T11:51:44+09:00,00:00:00,847
2024-10-18T11:55:01+09:00,00:05:20,889
2024-10-18T11:55:45+09:00,00:34:41,1079
2024-10-18T11:55:55+09:00,00:02:02,3268
2024-10-18T11:57:46+09:00,00:01:00,1272
2024-10-18T12:00:12+09:00,00:00:00,3560
2024-10-18T12:01:17+09:00,00:00:00,1881
2024-10-18T12:01:22+09:00,00:00:00,1087
2024-10-18T12:02:41+09:00,00:00:00,843
2024-10-18T12:05:40+09:00,00:00:00,1067
2024-10-18T12:10:20+09:00,00:20:15,2964
2024-10-18T12:11:46+09:00,00:00:45,2973
2024-10-18T12:15:13+09:00,00:05:35,3637
2024-10-18T12:15:35+09:00,00:01:20,695
2024-10-18T12:16:52+09:00,00:00:29,1605
2024-10-18T12:17:26+09:00,00:00:00,3389
2024-10-18T12:19:13+09:00,00:00:00,2607
2024-10-18T12:19:59+09:00,00:00:00,406
2024-10-18T12:21:00+09:00,00:54:26,2611
2024-10-18T12:21:27+09:00,00:00:00,1604
2024-10-18T12:21:29+09:00,00:00:02,3040
2024-10-18T12:21:38+09:00,00:00:00,198
2024-10-18T12:21:47+09:00,00:00:00,296
2024-10-18T12:22:04+09:00,04:43:39,703
2024-10-18T12:23:09+09:00,00:50:24,2070
2024-10-18T12:27:21+09:00,00:00:00,2934
2024-10-18T12:28:18+09:00,03:52:42,1655
2024-10-18T12:32:58+09:00,00:28:02,2674
2024-10-18T12:34:14+09:00,00:00:00,1717
2024-10-18T12:34:33+09:00,00:00:51,625
2024-10-18T12:40:09+09:00,00:00:22,523
2024-10-18T12:44:22+09:00,00:41:28,3238
2024-10-18T12:44:33+09:00,00:00:00,487
2024-10-18T12:44:33+09:00,00:00:20,2346
2024-10-18T12:45:54+09:00,03:43:39,2952
2024-10-18T12:46:09+09:00,00:00:00,14
2024-10-18T12:48:04+09:00,00:00:00,1636
2024-10-18T12:50:00+09:00,00:23:49,731
2024-10-18T12:50:51+09:00,00:00:27,3501
2024-10-18T12:51:40+09:00,02:31:59,657
2024-10-18T12:52:32+09:00,00:04:39,2607
2024-10-18T12:57:23+09:00,00:00:00,2220
2024-10-18T12:58:23+09:00,00:00:00,628
2024-10-18T12:58:47+09:00,00:02:00,1202
2024-10-18T13:01:07+09:00,00:17:34,695
2024-10-18T13:02:51+09:00,00:00:00,3637
2024-10-18T13:04:39+09:00,01:17:02,385
2024-10-18T13:04:55+09:00,00:28:07,2008
2024-10-18T13:10:03+09:00,00:11:39,847
2024-10-18T13:13:00+09:00,00:01:43,3368
2024-10-18T13:15:35+09:00,00:00:00,889
2024-10-18T13:16:03+09:00,00:00:00,2401
2024-10-18T13:16:49+09:00,00:08:22,1717
2024-10-18T13:18:28+09:00,00:00:00,3389
2024-10-18T13:19:36+09:00,00:28:16,2219
2024-10-18T13:20:16+09:00,00:17:58,2482
2024-10-18T13:22:44+09:00,00:00:00,625
2024-10-18T13:22:55+09:00,01:05:21,329
2024-10-18T13:24:00+09:00,00:00:00,2170
2024-10-18T13:25:22+09:00,00:00:00,1897
2024-10-18T13:28:17+09:00,00:03:00,3463
2024-10-18T13:31:47+09:00,00:00:00,628
2024-10-18T13:35:19+09:00,00:00:00,2674
2024-10-18T13:36:03+09:00,00:23:34,365
2024-10-18T13:36:27+09:00,00:00:28,3418
2024-10-18T13:39:48+09:00,00:00:03,1773
2024-10-18T13:40:22+09:00,03:08:10,189
2024-10-18T13:41:52+09:00,03:37:31,520
2024-10-18T13:41:52+09:00,00:00:00,2033
2024-10-18T13:41:57+09:00,00:21:44,3555
2024-10-18T13:42:53+09:00,00:00:00,843
2024-10-18T13:43:00+09:00,00:03:00,43
2024-10-18T13:44:51+09:00,03:41:42,2070
2024-10-18T13:51:03+09:00,00:00:00,2607
2024-10-18T13:51:08+09:00,00:00:00,1881
2024-10-18T13:54:30+09:00,00:19:35,1272
2024-10-18T13:57:31+09:00,00:29:21,1949
2024-10-18T13:58:26+09:00,00:00:33,2905
2024-10-18T13:58:52+09:00,00:05:28,3451
2024-10-18T14:02:44+09:00,00:05:23,3560
2024-10-18T14:07:05+09:00,00:16:08,2970
2024-10-18T14:07:47+09:00,00:00:03,3268
2024-10-18T14:08:05+09:00,00:00:00,1079
2024-10-18T14:09:14+09:00,00:00:00,731
2024-10-18T14:11:24+09:00,00:03:00,3463
2024-10-18T14:14:47+09:00,00:00:00,1409
2024-10-18T14:15:43+09:00,00:00:00,406
2024-10-18T14:20:17+09:00,00:00:00,3389
2024-10-18T14:21:11+09:00,00:29:56,14
2024-10-18T14:22:05+09:00,00:00:00,2607
2024-10-18T14:25:12+09:00,00:02:15,3253
2024-10-18T14:25:43+09:00,00:00:00,468
2024-10-18T14:26:32+09:00,00:00:00,1429
2024-10-18T14:27:20+09:00,00:35:41,847
2024-10-18T14:29:31+09:00,00:00:00,889
2024-10-18T14:29:57+09:00,01:29:53,896
2024-10-18T14:31:48+09:00,00:00:00,2401
2024-10-18T14:36:23+09:00,00:00:00,2482
2024-10-18T14:36:53+09:00,00:13:34,2905
2024-10-18T14:38:38+09:00,00:12:40,3501
2024-10-18T14:44:10+09:00,00:48:06,3451
2024-10-18T14:45:07+09:00,00:21:36,88
2024-10-18T14:46:56+09:00,00:07:58,625
2024-10-18T14:47:23+09:00,00:20:09,695
2024-10-18T14:48:28+09:00,00:00:24,118
2024-10-18T14:52:34+09:00,00:00:00,1604
2024-10-18T14:52:34+09:00,00:20:53,1715
2024-10-18T14:53:02+09:00,00:00:20,276
2024-10-18T15:04:08+09:00,00:02:10,577
2024-10-18T15:04:20+09:00,00:00:00,2934
2024-10-18T15:13:32+09:00,00:00:00,3187
2024-10-18T15:16:01+09:00,00:00:00,1717
2024-10-18T15:16:15+09:00,00:00:00,2778
2024-10-18T15:16:31+09:00,00:00:40,1556
2024-10-18T15:17:04+09:00,00:00:00,731
2024-10-18T15:17:49+09:00,00:21:24,437
2024-10-18T15:18:58+09:00,00:00:00,1429
2024-10-18T15:20:55+09:00,00:26:56,329
2024-10-18T15:21:06+09:00,00:00:00,889
2024-10-18T15:22:03+09:00,00:00:00,2219
2024-10-18T15:22:29+09:00,00:20:24,14
2024-10-18T15:25:23+09:00,00:00:00,1115
2024-10-18T15:25:36+09:00,00:38:40,2401
2024-10-18T15:34:14+09:00,00:50:09,2482
2024-10-18T15:34:49+09:00,00:00:16,2499
2024-10-18T15:34:51+09:00,00:00:00,385
2024-10-18T15:34:51+09:00,00:02:26,1272
2024-10-18T15:35:38+09:00,00:00:43,2220
2024-10-18T15:35:49+09:00,00:00:20,3560
2024-10-18T15:36:30+09:00,00:00:20,3644
2024-10-18T15:37:23+09:00,00:00:16,1157
2024-10-18T15:38:01+09:00,00:00:00,3241
2024-10-18T15:42:04+09:00,00:00:00,704
2024-10-18T15:44:01+09:00,00:00:54,2386
2024-10-18T15:45:46+09:00,00:01:05,3463
2024-10-18T15:46:06+09:00,00:01:00,1263
2024-10-18T15:47:22+09:00,00:06:57,3326
2024-10-18T15:50:26+09:00,00:03:43,468
2024-10-18T15:52:24+09:00,00:46:23,2312
2024-10-18T15:54:44+09:00,01:20:27,695
2024-10-18T15:54:47+09:00,00:45:32,1366
2024-10-18T15:54:49+09:00,00:00:20,1112
2024-10-18T15:55:17+09:00,00:00:00,3555
2024-10-18T15:56:49+09:00,00:15:38,1725
2024-10-18T15:57:38+09:00,00:00:00,3238
2024-10-18T15:59:10+09:00,00:00:40,2934
2024-10-18T15:59:37+09:00,00:00:00,2346
2024-10-18T16:01:19+09:00,00:03:23,2905
2024-10-18T16:01:33+09:00,00:20:11,205
2024-10-18T16:03:21+09:00,00:00:38,1652
2024-10-18T16:04:36+09:00,00:02:01,2447
2024-10-18T16:05:28+09:00,00:08:35,911
2024-10-18T16:05:31+09:00,00:01:38,2642
2024-10-18T16:05:37+09:00,00:00:23,2919
2024-10-18T16:05:55+09:00,00:00:00,322
2024-10-18T16:06:34+09:00,00:00:00,385
2024-10-18T16:06:35+09:00,00:28:24,3451
2024-10-18T16:06:54+09:00,00:00:00,2779
2024-10-18T16:07:09+09:00,00:28:23,365
2024-10-18T16:08:11+09:00,00:51:35,2611
2024-10-18T16:08:28+09:00,00:00:00,628
2024-10-18T16:09:32+09:00,00:06:26,3560
2024-10-18T16:10:08+09:00,00:00:00,1988
2024-10-18T16:11:29+09:00,00:00:00,657
2024-10-18T16:14:15+09:00,00:00:05,2221
2024-10-18T16:15:17+09:00,00:30:58,2805
2024-10-18T16:16:27+09:00,00:57:33,1605
2024-10-18T16:17:07+09:00,00:00:00,2672
2024-10-18T16:17:39+09:00,00:23:19,1272
2024-10-18T16:18:46+09:00,00:27:18,329
2024-10-18T16:19:23+09:00,00:21:04,889
2024-10-18T16:25:37+09:00,00:02:11,1157
2024-10-18T16:26:50+09:00,00:17:25,3644
2024-10-18T16:27:39+09:00,00:36:38,296
2024-10-18T16:30:56+09:00,00:00:00,1209
2024-10-18T16:33:45+09:00,00:19:09,88
2024-10-18T16:34:28+09:00,00:26:43,2944
2024-10-18T16:36:05+09:00,00:00:00,2153
2024-10-18T16:37:02+09:00,00:00:00,437
2024-10-18T16:41:05+09:00,00:02:01,731
2024-10-18T16:41:52+09:00,05:32:27,1705
2024-10-18T16:44:28+09:00,00:00:01,663
2024-10-18T16:44:58+09:00,00:17:59,2607
2024-10-18T16:45:08+09:00,00:00:08,1133
2024-10-18T16:46:23+09:00,00:00:01,490
2024-10-18T16:46:49+09:00,00:00:00,3140
2024-10-18T16:47:08+09:00,00:09:33,2973
2024-10-18T16:48:37+09:00,00:02:15,14
2024-10-18T16:50:30+09:00,00:00:00,3238
2024-10-18T16:51:23+09:00,00:09:30,2401
2024-10-18T16:57:30+09:00,00:00:00,385
2024-10-18T17:04:37+09:00,00:00:00,1493
2024-10-18T17:05:06+09:00,00:02:31,2905
2024-10-18T17:05:51+09:00,00:00:00,756
2024-10-18T17:07:19+09:00,00:00:00,2674
2024-10-18T17:10:09+09:00,00:00:00,3560
2024-10-18T17:10:58+09:00,00:01:00,365
2024-10-18T17:13:33+09:00,00:08:22,847
2024-10-18T17:15:25+09:00,00:10:34,3451
2024-10-18T17:16:31+09:00,00:27:20,1655
2024-10-18T17:17:06+09:00,00:00:00,3389
2024-10-18T17:18:03+09:00,00:00:03,2879
2024-10-18T17:18:20+09:00,00:00:01,510
2024-10-18T17:28:18+09:00,00:00:00,329
2024-10-18T17:29:05+09:00,00:54:38,189
2024-10-18T17:30:48+09:00,00:02:32,1704
2024-10-18T17:32:16+09:00,00:00:00,2442
2024-10-18T17:33:52+09:00,00:13:15,2919
2024-10-18T17:38:55+09:00,00:00:45,437
2024-10-18T17:46:46+09:00,00:00:00,537
2024-10-18T17:46:55+09:00,00:02:17,1948
2024-10-18T17:48:29+09:00,00:00:01,896
2024-10-18T17:48:55+09:00,00:00:00,1281
2024-10-18T17:48:55+09:00,00:00:00,1725
2024-10-18T17:49:02+09:00,00:14:33,88
2024-10-18T17:49:47+09:00,00:00:00,2674
2024-10-18T17:54:27+09:00,00:01:20,3555
2024-10-18T17:55:53+09:00,00:00:00,2611
2024-10-18T17:57:50+09:00,00:00:05,1397
2024-10-18T17:57:58+09:00,00:00:40,1209
2024-10-18T17:59:36+09:00,00:20:01,1220
2024-10-18T18:02:22+09:00,00:08:48,663
2024-10-18T18:18:40+09:00,00:00:00,703
2024-10-18T18:23:58+09:00,00:00:00,524
2024-10-18T18:28:20+09:00,00:01:48,329
2024-10-18T18:39:48+09:00,00:28:35,2345
2024-10-18T18:57:28+09:00,00:00:00,3637
2024-10-18T18:58:24+09:00,00:00:00,2944
2024-10-18T19:00:42+09:00,00:16:03,703
2024-10-18T19:01:33+09:00,00:01:03,1655
2024-10-18T19:02:16+09:00,00:03:38,2611
2024-10-18T19:03:49+09:00,00:00:00,14
2024-10-18T19:04:00+09:00,00:00:00,1429
2024-10-18T19:40:29+09:00,00:00:26,1599
2024-10-18T19:41:15+09:00,00:00:04,2611
2024-10-18T19:44:06+09:00,00:00:00,1655
2024-10-18T20:04:50+09:00,00:00:00,2805
2024-10-18T20:12:44+09:00,02:13:49,2345
2024-10-18T20:35:08+09:00,00:13:00,329
2024-10-18T21:26:17+09:00,00:00:00,1363
2024-10-18T21:40:28+09:00,00:00:00,2401
2024-10-18T22:58:03+09:00,00:55:55,2345
2024-10-18T23:09:57+09:00,00:30:56,1705
2024-10-18T23:33:25+09:00,00:00:00,3555
2024-10-19T00:01:03+09:00,00:27:00,2345
2024-10-19T00:01:24+09:00,23:57:16,3345
2024-10-19T00:06:39+09:00,00:22:15,3524
2024-10-19T00:07:49+09:00,00:22:17,1705
2024-10-19T01:02:53+09:00,03:35:24,3524
2024-10-19T01:04:03+09:00,00:27:00,2345
2024-10-19T01:17:42+09:00,00:34:59,1705
2024-10-19T02:07:03+09:00,00:27:00,2345
2024-10-19T02:22:48+09:00,00:28:28,1705
2024-10-19T03:10:03+09:00,00:00:00,2345
2024-10-19T03:42:43+09:00,20:16:41,1705
2024-10-19T04:13:02+09:00,01:07:14,2345
2024-10-19T04:58:06+09:00,00:00:00,88
2024-10-19T05:56:11+09:00,15:56:02,3524
2024-10-19T05:59:57+09:00,01:20:59,2345
2024-10-19T06:15:59+09:00,00:00:00,703
2024-10-19T06:22:01+09:00,00:00:00,695
2024-10-19T06:59:27+09:00,00:00:00,1604
2024-10-19T07:02:36+09:00,00:14:27,2607
2024-10-19T08:05:56+09:00,00:29:32,2345
2024-10-19T08:13:28+09:00,00:23:41,1655
2024-10-19T08:22:11+09:00,00:00:00,385
2024-10-19T08:22:16+09:00,00:00:00,657
2024-10-19T08:30:03+09:00,00:00:24,817
2024-10-19T08:57:16+09:00,00:35:08,2611
2024-10-19T08:57:39+09:00,03:57:42,189
2024-10-19T09:10:12+09:00,00:00:41,2345
2024-10-19T09:10:28+09:00,00:06:25,520
2024-10-19T09:14:02+09:00,00:01:10,3637
2024-10-19T09:18:11+09:00,00:39:46,703
2024-10-19T09:18:37+09:00,02:04:10,1655
2024-10-19T09:28:57+09:00,00:00:00,911
2024-10-19T09:36:50+09:00,00:06:46,2607
2024-10-19T09:46:22+09:00,02:15:10,3451
2024-10-19T09:47:22+09:00,00:08:26,2219
2024-10-19T09:48:20+09:00,00:05:10,1272
2024-10-19T09:48:25+09:00,00:49:07,2401
2024-10-19T09:48:35+09:00,02:01:20,2070
2024-10-19T09:50:00+09:00,00:02:40,1066
2024-10-19T09:50:03+09:00,00:00:00,1120
2024-10-19T09:50:36+09:00,00:04:12,756
2024-10-19T09:50:40+09:00,00:00:00,1636
2024-10-19T09:51:21+09:00,00:00:07,726
2024-10-19T09:52:55+09:00,09:44:00,2345
2024-10-19T09:55:40+09:00,00:16:01,847
2024-10-19T09:57:29+09:00,00:00:00,3140
2024-10-19T09:58:01+09:00,01:07:54,657
2024-10-19T10:02:42+09:00,00:01:45,3411
2024-10-19T10:02:48+09:00,00:01:25,3560
2024-10-19T10:03:48+09:00,00:00:00,1725
2024-10-19T10:04:05+09:00,00:00:00,731
2024-10-19T10:04:20+09:00,00:00:28,1409
2024-10-19T10:04:40+09:00,00:11:32,3501
2024-10-19T10:05:37+09:00,00:00:00,296
2024-10-19T10:07:51+09:00,03:45:03,329
2024-10-19T10:10:16+09:00,00:00:22,861
2024-10-19T10:11:09+09:00,00:01:03,520
2024-10-19T10:13:58+09:00,00:00:59,1429
2024-10-19T10:15:48+09:00,00:12:06,1157
2024-10-19T10:16:14+09:00,00:00:00,365
2024-10-19T10:23:01+09:00,00:00:00,2934
2024-10-19T10:26:09+09:00,00:00:00,3265
2024-10-19T10:26:28+09:00,00:00:00,3326
2024-10-19T10:26:38+09:00,00:02:00,2444
2024-10-19T10:27:38+09:00,00:01:00,2734
2024-10-19T10:28:10+09:00,00:11:13,889
2024-10-19T10:35:46+09:00,00:00:00,1988
2024-10-19T10:38:53+09:00,00:00:00,1144
2024-10-19T10:39:50+09:00,00:00:00,3184
2024-10-19T10:41:15+09:00,00:00:00,3275
2024-10-19T10:43:41+09:00,00:19:36,731
2024-10-19T10:43:55+09:00,00:25:20,296
2024-10-19T10:45:19+09:00,00:00:00,3238
2024-10-19T10:45:37+09:00,00:00:00,2346
2024-10-19T10:46:42+09:00,00:02:58,3501
2024-10-19T10:46:54+09:00,00:00:00,745
2024-10-19T10:47:02+09:00,00:00:00,1429
2024-10-19T10:47:12+09:00,00:00:40,2394
2024-10-19T10:47:41+09:00,00:20:31,1272
