dt,spend,userid
2024-09-26T15:48:23+09:00,00:44:26,2611
2024-09-26T15:50:22+09:00,00:00:00,487
2024-09-26T15:55:03+09:00,01:37:14,189
2024-09-26T16:00:56+09:00,00:00:14,1461
2024-09-26T16:03:59+09:00,00:00:32,3345
2024-09-26T16:04:06+09:00,00:00:00,2964
2024-09-26T16:06:01+09:00,00:00:28,385
2024-09-26T16:07:10+09:00,00:00:00,2279
2024-09-26T16:07:42+09:00,00:00:00,1604
2024-09-26T16:11:09+09:00,00:11:17,88
2024-09-26T16:13:42+09:00,00:00:00,1988
2024-09-26T16:15:45+09:00,00:00:00,2607
2024-09-26T16:17:27+09:00,00:07:35,695
2024-09-26T16:18:52+09:00,00:47:29,3055
2024-09-26T16:19:37+09:00,00:00:20,2482
2024-09-26T16:20:01+09:00,00:00:33,468
2024-09-26T16:22:56+09:00,00:00:00,1067
2024-09-26T16:25:08+09:00,00:00:00,537
2024-09-26T16:27:25+09:00,00:00:00,896
2024-09-26T16:30:11+09:00,00:00:00,2674
2024-09-26T16:32:14+09:00,00:05:17,3555
2024-09-26T16:33:52+09:00,00:00:08,657
2024-09-26T16:35:14+09:00,00:03:16,392
2024-09-26T16:35:35+09:00,00:00:00,1655
2024-09-26T16:36:45+09:00,00:00:00,2499
2024-09-26T16:37:53+09:00,00:01:31,2312
2024-09-26T16:38:04+09:00,00:00:00,2346
2024-09-26T16:38:17+09:00,00:00:55,447
2024-09-26T16:41:42+09:00,00:00:00,1001
2024-09-26T16:42:21+09:00,00:00:00,487
2024-09-26T16:43:01+09:00,00:00:00,889
2024-09-26T16:51:09+09:00,00:00:00,847
2024-09-26T16:51:26+09:00,00:25:58,3345
2024-09-26T16:53:35+09:00,00:12:50,1605
2024-09-26T16:55:34+09:00,00:01:30,1186
2024-09-26T16:56:22+09:00,00:00:00,2043
2024-09-26T16:57:04+09:00,00:57:42,695
2024-09-26T16:58:48+09:00,00:00:00,2934
2024-09-26T16:59:09+09:00,00:00:00,211
2024-09-26T17:03:44+09:00,00:00:00,1699
2024-09-26T17:04:29+09:00,00:00:10,3418
2024-09-26T17:05:21+09:00,00:00:00,3229
2024-09-26T17:06:35+09:00,00:06:46,385
2024-09-26T17:07:32+09:00,00:00:00,3562
2024-09-26T17:07:56+09:00,00:00:00,1272
2024-09-26T17:10:33+09:00,00:05:51,2482
2024-09-26T17:11:16+09:00,00:42:31,2611
2024-09-26T17:11:32+09:00,00:00:00,2444
2024-09-26T17:12:02+09:00,00:02:13,2607
2024-09-26T17:12:16+09:00,00:00:00,392
2024-09-26T17:12:28+09:00,00:00:00,3637
2024-09-26T17:13:20+09:00,00:37:11,88
2024-09-26T17:14:11+09:00,00:00:00,3451
2024-09-26T17:15:30+09:00,00:00:00,437
2024-09-26T17:16:32+09:00,00:00:00,843
2024-09-26T17:16:34+09:00,00:00:00,2231
2024-09-26T17:22:03+09:00,00:00:00,2838
2024-09-26T17:22:20+09:00,00:00:00,403
2024-09-26T17:23:16+09:00,00:00:00,731
2024-09-26T17:23:50+09:00,00:00:00,2952
2024-09-26T17:24:50+09:00,00:00:00,520
2024-09-26T17:25:49+09:00,00:00:00,2221
2024-09-26T17:28:03+09:00,00:05:52,984
2024-09-26T17:34:56+09:00,00:00:00,847
2024-09-26T17:37:52+09:00,00:00:21,861
2024-09-26T17:41:00+09:00,00:01:25,3562
2024-09-26T17:43:13+09:00,00:00:00,2220
2024-09-26T17:50:34+09:00,00:00:00,3451
2024-09-26T17:50:38+09:00,00:00:00,657
2024-09-26T17:56:08+09:00,00:00:00,731
2024-09-26T17:58:39+09:00,00:56:57,889
2024-09-26T18:09:10+09:00,00:23:39,385
2024-09-26T18:09:23+09:00,00:00:56,2925
2024-09-26T18:09:40+09:00,00:00:00,1753
2024-09-26T18:10:33+09:00,00:02:27,406
2024-09-26T18:11:02+09:00,00:33:53,211
2024-09-26T18:17:06+09:00,01:16:56,189
2024-09-26T18:17:59+09:00,00:00:00,1604
2024-09-26T18:19:00+09:00,00:00:00,296
2024-09-26T18:21:41+09:00,00:00:00,843
2024-09-26T18:21:55+09:00,00:42:00,520
2024-09-26T18:23:00+09:00,00:00:00,2346
2024-09-26T18:23:24+09:00,00:22:20,329
2024-09-26T18:24:05+09:00,00:00:48,2401
2024-09-26T18:24:51+09:00,00:49:21,1272
2024-09-26T18:26:50+09:00,00:21:08,1284
2024-09-26T18:26:57+09:00,00:05:28,657
2024-09-26T18:27:47+09:00,00:00:04,88
2024-09-26T18:27:50+09:00,00:00:00,695
2024-09-26T18:32:12+09:00,00:01:30,403
2024-09-26T18:32:59+09:00,00:00:00,3501
2024-09-26T18:35:48+09:00,00:00:00,2607
2024-09-26T18:36:10+09:00,00:00:00,1201
2024-09-26T18:37:28+09:00,00:00:44,2220
2024-09-26T18:37:34+09:00,00:00:00,2672
2024-09-26T18:38:13+09:00,00:02:04,2298
2024-09-26T18:38:43+09:00,00:00:14,1725
2024-09-26T18:39:44+09:00,00:00:00,852
2024-09-26T18:44:43+09:00,00:02:01,3345
2024-09-26T18:46:13+09:00,00:14:49,2070
2024-09-26T18:49:42+09:00,00:02:00,1255
2024-09-26T18:57:48+09:00,00:00:00,731
2024-09-26T18:58:05+09:00,00:17:00,847
2024-09-26T19:00:37+09:00,00:10:33,296
2024-09-26T19:02:29+09:00,00:00:00,1655
2024-09-26T19:02:56+09:00,00:03:18,695
2024-09-26T19:03:08+09:00,00:00:00,1605
2024-09-26T19:04:05+09:00,00:00:22,1066
2024-09-26T19:05:32+09:00,00:16:42,1071
2024-09-26T19:07:59+09:00,04:51:53,2345
2024-09-26T19:09:02+09:00,00:00:01,468
2024-09-26T19:15:16+09:00,00:00:20,2934
2024-09-26T19:15:20+09:00,00:01:13,1067
2024-09-26T19:17:24+09:00,00:00:00,14
2024-09-26T19:21:26+09:00,00:00:00,2607
2024-09-26T19:27:00+09:00,00:21:05,385
2024-09-26T19:43:07+09:00,00:00:00,1101
2024-09-26T19:43:43+09:00,00:00:00,1755
2024-09-26T19:48:25+09:00,00:01:23,3315
2024-09-26T19:48:26+09:00,00:00:00,311
2024-09-26T19:52:15+09:00,00:00:00,657
2024-09-26T19:55:49+09:00,00:00:00,88
2024-09-26T19:57:23+09:00,00:00:15,3555
2024-09-26T20:06:15+09:00,00:00:11,365
2024-09-26T20:08:11+09:00,00:00:00,487
2024-09-26T20:15:35+09:00,00:19:59,437
2024-09-26T20:16:23+09:00,00:00:00,520
2024-09-26T20:18:25+09:00,00:00:00,3451
2024-09-26T20:21:15+09:00,00:34:06,2646
2024-09-26T20:22:01+09:00,00:09:56,889
2024-09-26T20:27:34+09:00,00:00:00,2734
2024-09-26T20:28:33+09:00,00:06:44,1272
2024-09-26T20:30:53+09:00,00:00:00,902
2024-09-26T20:33:27+09:00,00:00:00,2220
2024-09-26T20:33:33+09:00,00:05:23,3639
2024-09-26T20:34:41+09:00,00:00:00,3238
2024-09-26T20:34:47+09:00,00:00:00,406
2024-09-26T20:39:53+09:00,00:00:00,385
2024-09-26T20:45:11+09:00,00:00:00,695
2024-09-26T20:46:46+09:00,00:00:06,3562
2024-09-26T20:51:00+09:00,00:00:00,2234
2024-09-26T20:53:10+09:00,00:00:00,1084
2024-09-26T20:59:12+09:00,00:00:00,625
2024-09-26T21:01:57+09:00,00:00:00,731
2024-09-26T21:02:06+09:00,00:00:40,1604
2024-09-26T21:02:10+09:00,00:17:58,88
2024-09-26T21:04:54+09:00,00:00:00,657
2024-09-26T21:08:46+09:00,00:00:35,843
2024-09-26T21:11:38+09:00,00:00:00,189
2024-09-26T21:17:41+09:00,00:00:57,2220
2024-09-26T21:20:09+09:00,00:00:00,1272
2024-09-26T21:23:00+09:00,00:00:17,2639
2024-09-26T21:24:50+09:00,00:00:00,1715
2024-09-26T21:26:25+09:00,00:00:00,2607
2024-09-26T21:26:49+09:00,00:00:01,2646
2024-09-26T21:29:36+09:00,00:00:13,211
2024-09-26T21:31:48+09:00,00:00:00,852
2024-09-26T21:32:01+09:00,00:00:00,1930
2024-09-26T21:41:07+09:00,00:00:00,1756
2024-09-26T21:46:05+09:00,00:00:01,695
2024-09-26T21:54:56+09:00,00:00:01,847
2024-09-26T21:55:38+09:00,00:00:00,2298
2024-09-26T22:06:29+09:00,00:00:00,852
2024-09-26T22:12:38+09:00,00:00:00,703
2024-09-26T22:15:15+09:00,00:00:00,1150
2024-09-26T22:15:15+09:00,00:00:04,3358
2024-09-26T22:22:53+09:00,00:00:00,189
2024-09-26T22:24:26+09:00,00:00:31,2482
2024-09-26T22:28:31+09:00,00:00:00,88
2024-09-26T22:32:14+09:00,00:00:00,437
2024-09-26T22:47:31+09:00,00:00:32,2905
2024-09-26T22:49:23+09:00,00:00:00,896
2024-09-26T22:51:45+09:00,00:06:14,2646
2024-09-26T22:52:58+09:00,00:00:00,189
2024-09-26T22:53:59+09:00,00:00:00,852
2024-09-26T22:55:27+09:00,00:00:35,3241
2024-09-26T22:59:34+09:00,00:00:00,3501
2024-09-26T23:04:30+09:00,00:00:03,2964
2024-09-26T23:04:31+09:00,00:34:31,703
2024-09-26T23:30:41+09:00,00:25:13,88
2024-09-27T00:00:37+09:00,04:30:36,2345
2024-09-27T00:00:49+09:00,03:21:30,1149
2024-09-27T00:24:07+09:00,00:44:06,3524
2024-09-27T00:26:06+09:00,00:00:00,403
2024-09-27T00:26:21+09:00,00:26:50,2646
2024-09-27T00:49:37+09:00,00:00:00,1166
2024-09-27T01:37:01+09:00,00:00:00,847
2024-09-27T01:38:50+09:00,00:00:00,3451
2024-09-27T01:38:58+09:00,00:00:00,2220
2024-09-27T01:39:00+09:00,00:00:00,1166
2024-09-27T01:41:11+09:00,00:00:00,2221
2024-09-27T01:47:37+09:00,00:44:57,2646
2024-09-27T03:10:36+09:00,00:00:00,3524
2024-09-27T03:33:21+09:00,00:21:16,2646
2024-09-27T04:08:44+09:00,06:51:17,1149
2024-09-27T05:09:27+09:00,00:00:25,2070
2024-09-27T05:11:09+09:00,00:00:07,3524
2024-09-27T05:11:12+09:00,00:00:00,2611
2024-09-27T06:04:55+09:00,00:00:00,1765
2024-09-27T06:25:13+09:00,00:00:14,3501
2024-09-27T06:38:22+09:00,17:16:59,3524
2024-09-27T06:47:18+09:00,00:00:00,88
2024-09-27T06:47:36+09:00,00:00:01,385
2024-09-27T06:55:00+09:00,00:00:00,1202
2024-09-27T07:22:33+09:00,00:00:00,657
2024-09-27T07:30:30+09:00,00:00:00,14
2024-09-27T07:33:20+09:00,00:57:53,2345
2024-09-27T07:34:41+09:00,00:00:00,861
2024-09-27T07:50:04+09:00,00:48:13,847
2024-09-27T07:51:29+09:00,00:00:00,88
2024-09-27T07:52:59+09:00,00:01:09,2422
2024-09-27T07:58:34+09:00,00:00:00,2778
2024-09-27T08:06:03+09:00,00:00:04,2905
2024-09-27T08:06:25+09:00,01:37:22,703
2024-09-27T08:09:05+09:00,00:00:00,1272
2024-09-27T08:12:58+09:00,00:00:00,2070
2024-09-27T08:21:55+09:00,00:00:00,1765
2024-09-27T08:22:56+09:00,00:00:00,2607
2024-09-27T08:25:03+09:00,00:00:00,3157
2024-09-27T08:25:38+09:00,00:10:14,731
2024-09-27T08:26:17+09:00,00:00:00,14
2024-09-27T08:27:15+09:00,00:00:00,412
2024-09-27T08:29:20+09:00,00:45:09,3451
2024-09-27T08:36:39+09:00,00:00:00,657
2024-09-27T08:38:13+09:00,00:00:00,211
2024-09-27T08:39:54+09:00,00:00:00,2905
2024-09-27T08:40:15+09:00,00:00:00,3389
2024-09-27T08:40:55+09:00,00:01:41,385
2024-09-27T08:47:12+09:00,00:00:00,2592
2024-09-27T08:51:16+09:00,00:00:00,88
2024-09-27T08:52:10+09:00,00:00:00,3345
2024-09-27T08:52:23+09:00,00:01:51,1166
2024-09-27T09:06:14+09:00,00:28:36,2401
2024-09-27T09:06:28+09:00,01:37:50,2345
2024-09-27T09:06:54+09:00,00:00:40,657
2024-09-27T09:08:56+09:00,00:00:00,403
2024-09-27T09:13:36+09:00,00:00:07,296
2024-09-27T09:14:33+09:00,00:00:00,847
2024-09-27T09:22:16+09:00,00:24:17,1604
2024-09-27T09:22:20+09:00,00:00:00,695
2024-09-27T09:23:25+09:00,00:00:00,3319
2024-09-27T09:27:21+09:00,00:00:00,447
2024-09-27T09:27:55+09:00,00:00:00,170
2024-09-27T09:28:05+09:00,00:00:00,2070
2024-09-27T09:29:38+09:00,00:00:00,2611
2024-09-27T09:38:49+09:00,00:00:00,211
2024-09-27T09:40:12+09:00,00:00:00,1605
2024-09-27T09:40:37+09:00,00:10:40,1988
2024-09-27T09:52:47+09:00,00:24:08,3345
2024-09-27T09:54:39+09:00,00:00:00,1272
2024-09-27T09:54:49+09:00,00:09:29,14
2024-09-27T10:02:54+09:00,00:05:06,1715
2024-09-27T10:05:02+09:00,00:00:00,2611
2024-09-27T10:06:25+09:00,00:00:18,1284
2024-09-27T10:06:28+09:00,00:00:12,2221
2024-09-27T10:07:00+09:00,00:00:00,2070
2024-09-27T10:11:06+09:00,00:05:26,2607
2024-09-27T10:11:21+09:00,02:08:11,211
2024-09-27T10:12:09+09:00,00:00:00,816
2024-09-27T10:15:47+09:00,00:00:43,2219
2024-09-27T10:20:32+09:00,00:00:00,1071
2024-09-27T10:23:11+09:00,00:00:29,843
2024-09-27T10:23:51+09:00,00:00:00,695
2024-09-27T10:24:54+09:00,00:00:00,703
2024-09-27T10:26:17+09:00,00:00:32,329
2024-09-27T10:29:26+09:00,00:00:00,2674
2024-09-27T10:29:59+09:00,00:00:00,88
2024-09-27T10:30:01+09:00,00:10:28,412
2024-09-27T10:32:18+09:00,00:43:56,3229
2024-09-27T10:36:00+09:00,00:00:00,403
2024-09-27T10:36:03+09:00,00:00:00,14
2024-09-27T10:39:02+09:00,00:00:00,847
2024-09-27T10:48:55+09:00,00:00:00,1988
2024-09-27T10:49:09+09:00,00:00:00,657
2024-09-27T11:00:55+09:00,00:00:00,3451
2024-09-27T11:04:15+09:00,00:00:00,2607
2024-09-27T11:04:21+09:00,00:00:00,88
2024-09-27T11:06:24+09:00,00:06:37,447
2024-09-27T11:07:49+09:00,02:11:17,703
2024-09-27T11:07:55+09:00,00:00:00,695
2024-09-27T11:13:01+09:00,00:00:00,2934
2024-09-27T11:15:18+09:00,00:00:12,495
2024-09-27T11:15:32+09:00,00:00:00,1604
2024-09-27T11:19:20+09:00,00:00:26,2611
2024-09-27T11:26:08+09:00,00:00:01,1715
2024-09-27T11:29:51+09:00,00:00:00,1166
2024-09-27T11:30:10+09:00,00:19:29,657
2024-09-27T11:35:58+09:00,00:00:10,2674
2024-09-27T11:37:11+09:00,10:19:54,2345
2024-09-27T11:37:59+09:00,00:00:00,1284
2024-09-27T11:38:06+09:00,00:01:12,1988
2024-09-27T11:38:44+09:00,00:53:23,88
2024-09-27T11:41:26+09:00,00:12:37,1149
2024-09-27T11:46:37+09:00,00:00:00,2070
2024-09-27T11:47:01+09:00,00:10:55,2905
2024-09-27T11:48:40+09:00,00:02:14,3345
2024-09-27T11:53:43+09:00,00:24:03,1604
2024-09-27T12:02:10+09:00,00:06:25,861
2024-09-27T12:07:31+09:00,00:00:27,2672
2024-09-27T12:07:43+09:00,00:00:20,3560
2024-09-27T12:08:21+09:00,00:00:00,1066
2024-09-27T12:12:22+09:00,00:00:00,296
2024-09-27T12:12:22+09:00,00:28:42,2401
2024-09-27T12:13:00+09:00,00:17:49,2607
2024-09-27T12:20:29+09:00,00:00:00,1717
2024-09-27T12:23:21+09:00,00:20:50,731
2024-09-27T12:24:08+09:00,00:00:00,1461
2024-09-27T12:24:25+09:00,00:00:00,3639
2024-09-27T12:24:44+09:00,00:08:36,14
2024-09-27T12:25:25+09:00,00:10:01,1138
2024-09-27T12:29:02+09:00,00:00:00,1166
2024-09-27T12:33:29+09:00,00:00:00,412
2024-09-27T12:38:54+09:00,00:21:38,2952
2024-09-27T12:39:14+09:00,00:00:00,1071
2024-09-27T12:51:38+09:00,00:00:00,392
2024-09-27T13:02:18+09:00,00:00:05,3287
2024-09-27T13:02:40+09:00,01:56:38,1149
2024-09-27T13:03:10+09:00,00:03:19,189
2024-09-27T13:03:51+09:00,00:00:00,2219
2024-09-27T13:06:03+09:00,00:00:00,1765
2024-09-27T13:07:47+09:00,00:00:00,885
2024-09-27T13:15:44+09:00,00:00:00,14
2024-09-27T13:19:38+09:00,00:00:00,847
2024-09-27T13:21:57+09:00,00:00:00,2607
2024-09-27T13:22:17+09:00,00:00:00,406
2024-09-27T13:26:19+09:00,00:00:28,447
2024-09-27T13:27:20+09:00,00:02:58,3345
2024-09-27T13:32:24+09:00,00:00:29,706
2024-09-27T13:36:07+09:00,00:00:01,3639
2024-09-27T13:36:17+09:00,00:00:00,843
2024-09-27T13:39:58+09:00,00:02:13,2674
2024-09-27T13:41:57+09:00,00:12:37,189
2024-09-27T13:43:38+09:00,00:00:00,2964
2024-09-27T13:43:50+09:00,00:00:00,3555
2024-09-27T13:48:39+09:00,00:00:51,2070
2024-09-27T13:53:56+09:00,00:04:02,2401
2024-09-27T13:59:14+09:00,00:00:00,695
2024-09-27T13:59:32+09:00,00:00:00,2778
2024-09-27T14:01:45+09:00,00:05:27,3451
2024-09-27T14:01:58+09:00,01:57:02,211
2024-09-27T14:02:08+09:00,00:04:12,14
2024-09-27T14:04:34+09:00,00:00:00,2033
2024-09-27T14:16:52+09:00,00:10:03,1066
2024-09-27T14:16:56+09:00,00:27:46,468
2024-09-27T14:21:19+09:00,00:04:31,657
2024-09-27T14:21:46+09:00,00:00:26,625
2024-09-27T14:23:36+09:00,00:01:04,1272
2024-09-27T14:24:55+09:00,00:00:00,385
2024-09-27T14:25:53+09:00,04:10:22,703
2024-09-27T14:26:06+09:00,00:00:03,88
2024-09-27T14:27:37+09:00,00:00:01,1604
2024-09-27T14:35:28+09:00,00:00:00,3418
2024-09-27T14:38:01+09:00,00:01:00,706
2024-09-27T14:40:04+09:00,00:27:42,189
2024-09-27T14:47:00+09:00,00:00:00,3639
2024-09-27T14:48:02+09:00,00:16:02,889
2024-09-27T14:56:41+09:00,00:00:07,2905
2024-09-27T14:58:08+09:00,00:00:00,392
2024-09-27T14:58:57+09:00,00:22:20,3451
2024-09-27T14:59:21+09:00,00:00:00,510
2024-09-27T14:59:51+09:00,00:00:00,847
2024-09-27T15:00:33+09:00,00:01:51,1115
2024-09-27T15:02:22+09:00,00:00:46,2401
2024-09-27T15:03:12+09:00,00:00:05,88
2024-09-27T15:09:40+09:00,00:00:25,2070
2024-09-27T15:11:04+09:00,00:00:00,62
2024-09-27T15:17:45+09:00,00:00:00,129
2024-09-27T15:24:19+09:00,00:00:25,3555
2024-09-27T15:29:28+09:00,00:00:00,2970
2024-09-27T15:29:54+09:00,00:28:20,1149
2024-09-27T15:29:55+09:00,00:00:00,3463
2024-09-27T15:32:32+09:00,00:18:13,731
2024-09-27T15:33:15+09:00,00:00:36,1284
2024-09-27T15:36:21+09:00,00:00:00,2220
2024-09-27T15:39:32+09:00,00:00:00,88
2024-09-27T15:41:42+09:00,00:00:00,3405
2024-09-27T15:42:07+09:00,00:00:00,657
2024-09-27T15:51:25+09:00,00:04:32,695
2024-09-27T15:58:37+09:00,00:00:11,2592
2024-09-27T16:05:12+09:00,00:02:41,3345
2024-09-27T16:06:55+09:00,00:00:00,2230
2024-09-27T16:09:36+09:00,00:00:00,2934
2024-09-27T16:14:40+09:00,00:00:07,2482
2024-09-27T16:20:16+09:00,00:00:00,385
2024-09-27T16:21:07+09:00,00:00:00,1675
2024-09-27T16:22:11+09:00,00:00:20,657
2024-09-27T16:26:31+09:00,00:02:18,1752
2024-09-27T16:26:57+09:00,01:41:34,3451
2024-09-27T16:27:05+09:00,00:11:33,437
2024-09-27T16:27:08+09:00,00:00:20,3463
2024-09-27T16:30:14+09:00,00:38:00,2607
2024-09-27T16:30:19+09:00,00:16:36,1765
2024-09-27T16:33:18+09:00,01:22:30,1149
2024-09-27T16:45:21+09:00,02:57:46,1655
2024-09-27T16:45:41+09:00,00:00:00,211
2024-09-27T16:46:04+09:00,00:00:00,329
2024-09-27T16:46:11+09:00,00:00:01,2215
2024-09-27T16:48:45+09:00,00:00:00,3317
2024-09-27T16:50:46+09:00,00:00:00,1166
2024-09-27T16:51:23+09:00,00:00:00,2070
2024-09-27T16:53:53+09:00,00:00:00,847
2024-09-27T17:02:57+09:00,00:00:01,1717
2024-09-27T17:06:32+09:00,00:01:37,276
2024-09-27T17:08:25+09:00,00:00:00,695
2024-09-27T17:09:12+09:00,00:00:00,1071
2024-09-27T17:09:43+09:00,00:04:00,1855
2024-09-27T17:10:19+09:00,00:00:00,406
2024-09-27T17:10:47+09:00,00:09:28,731
2024-09-27T17:20:26+09:00,00:00:07,1604
2024-09-27T17:21:00+09:00,00:03:01,1272
2024-09-27T17:26:21+09:00,00:15:20,657
2024-09-27T17:27:15+09:00,00:07:25,926
2024-09-27T17:30:27+09:00,00:00:00,3555
2024-09-27T17:32:16+09:00,00:37:23,211
2024-09-27T17:32:27+09:00,00:00:00,428
2024-09-27T17:40:58+09:00,00:00:00,406
2024-09-27T17:42:31+09:00,00:02:06,403
2024-09-27T17:43:48+09:00,00:00:00,296
2024-09-27T17:44:40+09:00,00:01:50,468
2024-09-27T17:49:54+09:00,00:00:00,2672
2024-09-27T17:50:08+09:00,00:00:00,3639
2024-09-27T17:51:24+09:00,00:00:00,520
2024-09-27T17:52:24+09:00,00:02:01,2905
2024-09-27T17:53:01+09:00,01:18:30,2070
2024-09-27T17:56:02+09:00,00:18:03,2220
2024-09-27T17:56:11+09:00,00:10:17,1605
2024-09-27T17:59:25+09:00,00:13:18,3345
2024-09-27T18:01:41+09:00,00:00:00,2234
2024-09-27T18:01:47+09:00,00:00:00,843
2024-09-27T18:03:25+09:00,00:02:45,487
2024-09-27T18:05:38+09:00,00:00:00,3560
2024-09-27T18:06:22+09:00,00:00:00,189
2024-09-27T18:07:02+09:00,00:01:03,2401
2024-09-27T18:10:17+09:00,00:00:21,88
2024-09-27T18:10:27+09:00,00:19:20,731
2024-09-27T18:12:10+09:00,00:00:00,447
2024-09-27T18:13:07+09:00,00:00:00,3530
2024-09-27T18:13:36+09:00,00:00:04,1166
2024-09-27T18:14:18+09:00,00:00:00,3501
2024-09-27T18:15:57+09:00,00:00:00,437
2024-09-27T18:17:25+09:00,00:00:00,170
2024-09-27T18:24:10+09:00,00:00:20,1604
2024-09-27T18:31:23+09:00,00:15:06,1429
2024-09-27T18:37:49+09:00,00:05:34,1149
2024-09-27T18:38:15+09:00,00:00:01,970
2024-09-27T18:44:49+09:00,00:00:00,1725
2024-09-27T18:50:06+09:00,00:01:13,296
2024-09-27T18:53:19+09:00,00:00:00,2838
2024-09-27T18:57:02+09:00,00:22:07,3318
2024-09-27T19:02:22+09:00,00:01:19,62
2024-09-27T19:05:20+09:00,00:00:00,695
2024-09-27T19:05:46+09:00,00:40:00,1604
2024-09-27T19:06:53+09:00,00:00:00,447
2024-09-27T19:08:43+09:00,00:08:04,385
2024-09-27T19:14:49+09:00,00:12:22,520
2024-09-27T19:15:26+09:00,00:00:00,847
2024-09-27T19:16:53+09:00,00:01:38,329
2024-09-27T19:17:43+09:00,00:01:04,2401
2024-09-27T19:23:00+09:00,00:00:00,88
2024-09-27T19:23:10+09:00,00:45:47,703
2024-09-27T19:31:11+09:00,00:00:00,2607
2024-09-27T19:33:44+09:00,00:01:36,341
2024-09-27T19:33:48+09:00,00:00:00,657
2024-09-27T19:37:27+09:00,00:00:00,1272
2024-09-27T19:38:41+09:00,00:00:02,412
2024-09-27T19:42:49+09:00,00:00:00,731
2024-09-27T19:43:50+09:00,00:00:00,2672
2024-09-27T19:44:03+09:00,00:01:10,406
2024-09-27T19:45:07+09:00,00:11:13,3560
2024-09-27T19:49:12+09:00,00:28:27,437
2024-09-27T19:49:38+09:00,00:00:00,3157
2024-09-27T19:59:03+09:00,00:00:07,62
2024-09-27T20:03:25+09:00,00:00:00,468
2024-09-27T20:08:17+09:00,00:00:00,1237
2024-09-27T20:10:31+09:00,00:12:39,189
2024-09-27T20:19:26+09:00,00:11:55,14
2024-09-27T20:22:50+09:00,00:00:00,392
2024-09-27T20:28:54+09:00,00:00:29,3315
2024-09-27T20:31:27+09:00,00:00:00,1752
2024-09-27T20:33:55+09:00,00:00:00,3238
2024-09-27T20:38:53+09:00,00:00:00,896
2024-09-27T20:40:51+09:00,00:00:00,2964
2024-09-27T20:42:32+09:00,00:04:08,3555
2024-09-27T20:55:15+09:00,00:12:49,657
2024-09-27T20:55:15+09:00,00:24:49,847
2024-09-27T20:58:31+09:00,00:00:16,1988
2024-09-27T20:58:46+09:00,00:00:00,385
2024-09-27T21:08:43+09:00,00:00:00,703
2024-09-27T21:10:43+09:00,00:00:00,495
2024-09-27T21:22:23+09:00,00:00:17,211
2024-09-27T21:22:47+09:00,00:00:00,889
2024-09-27T21:22:50+09:00,00:00:00,2838
2024-09-27T21:24:14+09:00,00:00:00,2719
2024-09-27T21:25:49+09:00,00:00:00,3389
2024-09-27T21:28:02+09:00,00:00:06,88
2024-09-27T21:37:05+09:00,00:24:41,695
2024-09-27T21:42:41+09:00,00:03:20,703
2024-09-27T21:43:45+09:00,00:00:00,437
2024-09-27T21:55:02+09:00,00:00:00,406
2024-09-27T22:08:18+09:00,00:00:30,2401
