dt,spend,userid
2024-09-27T10:34:24+09:00,00:28:21,695
2024-09-27T10:37:14+09:00,00:19:41,447
2024-09-27T10:42:15+09:00,00:00:00,537
2024-09-27T10:42:26+09:00,00:04:57,420
2024-09-27T10:42:28+09:00,00:15:39,2934
2024-09-27T10:43:01+09:00,00:00:00,625
2024-09-27T10:48:01+09:00,00:07:32,412
2024-09-27T10:49:42+09:00,00:07:52,3032
2024-09-27T10:52:00+09:00,00:00:00,406
2024-09-27T10:55:13+09:00,00:02:14,1071
2024-09-27T10:56:22+09:00,00:00:08,3560
2024-09-27T10:58:06+09:00,00:10:36,889
2024-09-27T11:04:02+09:00,00:19:38,1432
2024-09-27T11:05:20+09:00,00:06:26,3639
2024-09-27T11:06:01+09:00,00:00:00,2611
2024-09-27T11:06:40+09:00,00:01:00,657
2024-09-27T11:07:06+09:00,01:23:00,3451
2024-09-27T11:07:13+09:00,00:01:55,1941
2024-09-27T11:10:04+09:00,00:12:29,2070
2024-09-27T11:14:42+09:00,00:00:00,2607
2024-09-27T11:15:47+09:00,00:04:00,1715
2024-09-27T11:16:59+09:00,00:17:53,1066
2024-09-27T11:17:28+09:00,00:06:17,1272
2024-09-27T11:18:24+09:00,00:14:31,1752
2024-09-27T11:21:25+09:00,00:24:06,1604
2024-09-27T11:21:28+09:00,00:03:32,365
2024-09-27T11:21:57+09:00,00:09:12,3463
2024-09-27T11:22:44+09:00,00:00:00,2220
2024-09-27T11:23:43+09:00,00:00:00,3389
2024-09-27T11:27:46+09:00,00:00:00,406
2024-09-27T11:28:13+09:00,00:22:06,3345
2024-09-27T11:28:24+09:00,00:42:14,170
2024-09-27T11:32:43+09:00,00:02:06,2674
2024-09-27T11:33:30+09:00,00:04:47,189
2024-09-27T11:51:40+09:00,00:00:00,2298
2024-09-27T11:53:06+09:00,00:00:00,2070
2024-09-27T11:53:31+09:00,00:06:10,695
2024-09-27T11:55:29+09:00,00:17:57,1715
2024-09-27T11:56:11+09:00,00:00:00,867
2024-09-27T12:07:55+09:00,00:00:11,3140
2024-09-27T12:08:08+09:00,00:54:55,657
2024-09-27T12:10:28+09:00,00:00:29,2220
2024-09-27T12:10:51+09:00,01:21:54,1272
2024-09-27T12:11:24+09:00,00:05:08,437
2024-09-27T12:17:41+09:00,00:00:00,706
2024-09-27T12:19:00+09:00,00:00:00,1432
2024-09-27T12:22:55+09:00,00:04:48,1604
2024-09-27T12:24:53+09:00,00:20:32,2672
2024-09-27T12:28:11+09:00,00:15:24,3238
2024-09-27T12:33:29+09:00,00:01:58,731
2024-09-27T12:41:57+09:00,00:07:18,2070
2024-09-27T12:42:34+09:00,00:43:26,189
2024-09-27T12:44:44+09:00,00:03:02,2482
2024-09-27T12:47:36+09:00,00:09:27,88
2024-09-27T12:49:24+09:00,00:03:22,843
2024-09-27T12:50:28+09:00,00:00:01,889
2024-09-27T12:51:58+09:00,00:41:14,703
2024-09-27T12:52:39+09:00,00:40:10,14
2024-09-27T12:53:18+09:00,00:04:52,706
2024-09-27T12:55:15+09:00,00:08:49,2607
2024-09-27T12:55:47+09:00,00:00:00,847
2024-09-27T12:57:00+09:00,00:14:50,523
2024-09-27T12:57:30+09:00,00:05:17,2219
2024-09-27T13:01:51+09:00,00:00:15,510
2024-09-27T13:02:08+09:00,00:04:32,1604
2024-09-27T13:07:56+09:00,00:00:00,3530
2024-09-27T13:08:18+09:00,00:00:00,1605
2024-09-27T13:12:20+09:00,00:01:39,1138
2024-09-27T13:18:51+09:00,00:01:00,2220
2024-09-27T13:19:09+09:00,00:05:45,695
2024-09-27T13:20:19+09:00,00:02:15,3555
2024-09-27T13:20:56+09:00,00:35:37,1432
2024-09-27T13:28:46+09:00,00:05:54,2070
2024-09-27T13:30:11+09:00,00:05:18,2592
2024-09-27T13:31:55+09:00,00:13:13,3405
2024-09-27T13:34:18+09:00,00:00:00,704
2024-09-27T13:35:04+09:00,00:11:11,1655
2024-09-27T13:37:15+09:00,00:50:51,2952
2024-09-27T13:38:46+09:00,00:18:12,3451
2024-09-27T13:39:18+09:00,00:00:00,2065
2024-09-27T13:39:26+09:00,00:52:33,2611
2024-09-27T13:43:37+09:00,00:13:20,3637
2024-09-27T13:45:40+09:00,00:25:15,861
2024-09-27T13:48:13+09:00,00:48:45,657
2024-09-27T13:59:59+09:00,00:40:59,2934
2024-09-27T14:01:19+09:00,00:35:34,189
2024-09-27T14:03:41+09:00,00:14:16,1272
2024-09-27T14:04:21+09:00,00:17:09,703
2024-09-27T14:05:28+09:00,00:01:47,329
2024-09-27T14:08:15+09:00,00:16:49,3345
2024-09-27T14:08:21+09:00,00:00:00,847
2024-09-27T14:09:34+09:00,00:00:22,1066
2024-09-27T14:09:36+09:00,00:02:13,2607
2024-09-27T14:09:42+09:00,00:20:58,88
2024-09-27T14:11:30+09:00,00:00:00,3560
2024-09-27T14:12:09+09:00,00:00:02,889
2024-09-27T14:17:35+09:00,00:00:03,385
2024-09-27T14:20:43+09:00,00:10:24,1655
2024-09-27T14:24:26+09:00,00:43:56,813
2024-09-27T14:28:22+09:00,00:11:00,3056
2024-09-27T14:28:33+09:00,00:14:18,3555
2024-09-27T14:30:08+09:00,00:05:14,3451
2024-09-27T14:30:16+09:00,00:00:00,1988
2024-09-27T14:38:45+09:00,00:13:38,118
2024-09-27T14:39:04+09:00,00:12:13,3501
2024-09-27T14:44:52+09:00,00:10:35,706
2024-09-27T14:46:40+09:00,00:00:00,403
2024-09-27T14:52:39+09:00,00:02:06,3006
2024-09-27T14:55:30+09:00,00:02:54,1115
2024-09-27T15:01:11+09:00,00:07:51,2905
2024-09-27T15:01:57+09:00,00:16:09,14
2024-09-27T15:06:12+09:00,00:00:00,1655
2024-09-27T15:07:06+09:00,01:09:46,703
2024-09-27T15:07:50+09:00,00:12:35,2492
2024-09-27T15:08:22+09:00,00:26:30,520
2024-09-27T15:09:46+09:00,00:00:00,1752
2024-09-27T15:10:56+09:00,00:06:30,2070
2024-09-27T15:15:44+09:00,00:21:19,3555
2024-09-27T15:17:39+09:00,00:00:00,889
2024-09-27T15:21:34+09:00,00:04:00,2970
2024-09-27T15:29:06+09:00,00:00:00,2778
2024-09-27T15:29:26+09:00,00:00:00,1432
2024-09-27T15:31:14+09:00,00:00:00,1605
2024-09-27T15:31:30+09:00,00:07:19,911
2024-09-27T15:34:38+09:00,01:12:21,437
2024-09-27T15:38:35+09:00,00:09:55,1655
2024-09-27T15:47:32+09:00,00:20:23,1675
2024-09-27T15:48:30+09:00,00:25:49,2070
2024-09-27T15:48:43+09:00,00:00:00,2798
2024-09-27T15:49:21+09:00,00:35:36,2592
2024-09-27T15:55:54+09:00,00:41:10,657
2024-09-27T15:56:33+09:00,00:00:55,2346
2024-09-27T15:56:50+09:00,00:00:00,1604
2024-09-27T15:57:24+09:00,00:00:00,3238
2024-09-27T15:58:03+09:00,00:08:04,695
2024-09-27T15:58:46+09:00,00:28:55,14
2024-09-27T15:59:21+09:00,00:00:43,3345
2024-09-27T15:59:43+09:00,00:00:00,428
2024-09-27T16:01:39+09:00,00:33:55,365
2024-09-27T16:04:38+09:00,00:01:51,2672
2024-09-27T16:04:56+09:00,00:00:00,1284
2024-09-27T16:05:18+09:00,00:00:32,189
2024-09-27T16:06:29+09:00,00:00:00,3560
2024-09-27T16:07:11+09:00,00:36:14,2312
2024-09-27T16:07:53+09:00,00:12:56,88
2024-09-27T16:10:40+09:00,00:00:40,889
2024-09-27T16:12:02+09:00,00:00:00,329
2024-09-27T16:12:36+09:00,00:00:00,911
2024-09-27T16:13:54+09:00,00:02:00,731
2024-09-27T16:15:51+09:00,00:00:00,3463
2024-09-27T16:16:31+09:00,00:00:09,385
2024-09-27T16:19:01+09:00,00:00:48,1752
2024-09-27T16:25:45+09:00,00:00:00,706
2024-09-27T16:30:34+09:00,00:03:28,198
2024-09-27T16:36:32+09:00,00:29:51,1778
2024-09-27T16:38:33+09:00,00:00:00,3317
2024-09-27T16:44:03+09:00,00:00:00,889
2024-09-27T17:01:42+09:00,00:01:32,703
2024-09-27T17:02:09+09:00,00:00:00,1636
2024-09-27T17:06:47+09:00,00:25:00,1655
2024-09-27T17:13:07+09:00,00:04:27,276
2024-09-27T17:14:31+09:00,00:25:29,2905
2024-09-27T17:14:48+09:00,00:00:00,731
2024-09-27T17:16:56+09:00,00:00:52,1717
2024-09-27T17:29:40+09:00,00:00:01,1366
2024-09-27T17:36:28+09:00,00:02:44,657
2024-09-27T17:39:38+09:00,00:00:00,2298
2024-09-27T17:40:28+09:00,00:29:17,1272
2024-09-27T17:42:54+09:00,00:02:42,703
2024-09-27T17:50:50+09:00,00:00:00,14
2024-09-27T17:50:56+09:00,00:00:03,1115
2024-09-27T17:53:46+09:00,00:00:00,2672
2024-09-27T17:54:20+09:00,00:01:07,1605
2024-09-27T18:01:27+09:00,00:05:17,2220
2024-09-27T18:07:09+09:00,00:01:28,437
2024-09-27T18:11:38+09:00,00:11:27,2482
2024-09-27T18:14:29+09:00,00:00:00,296
2024-09-27T18:16:11+09:00,00:23:03,2070
2024-09-27T18:16:17+09:00,01:50:54,2345
2024-09-27T18:17:26+09:00,00:01:43,703
2024-09-27T18:17:40+09:00,00:00:00,520
2024-09-27T18:21:06+09:00,00:06:13,1429
2024-09-27T18:22:15+09:00,00:00:02,88
2024-09-27T18:25:02+09:00,00:00:00,1725
2024-09-27T18:34:00+09:00,00:04:11,847
2024-09-27T18:34:42+09:00,00:02:49,1601
2024-09-27T18:37:29+09:00,00:01:06,365
2024-09-27T19:10:27+09:00,00:01:27,3562
2024-09-27T19:11:32+09:00,01:21:13,3389
2024-09-27T19:32:37+09:00,00:00:00,889
2024-09-27T19:36:54+09:00,00:02:00,657
2024-09-27T19:37:00+09:00,00:00:11,703
2024-09-27T19:37:26+09:00,00:00:00,2672
2024-09-27T20:00:58+09:00,00:06:02,2401
2024-09-27T20:01:07+09:00,00:00:00,3238
2024-09-27T20:01:23+09:00,00:00:53,1897
2024-09-27T20:04:12+09:00,00:09:07,437
2024-09-27T20:21:31+09:00,00:07:18,3463
2024-09-27T20:21:33+09:00,00:07:02,1752
2024-09-27T20:22:45+09:00,00:00:00,520
2024-09-27T20:27:26+09:00,00:00:00,311
2024-09-27T20:37:15+09:00,00:00:00,2070
2024-09-27T21:01:36+09:00,00:00:00,1988
2024-09-27T21:04:03+09:00,00:00:09,2345
2024-09-27T21:24:09+09:00,00:00:00,657
2024-09-27T21:28:38+09:00,00:20:53,703
2024-09-27T21:36:07+09:00,00:01:57,3019
2024-09-27T22:55:34+09:00,00:00:00,3524
2024-09-27T23:24:16+09:00,00:00:00,2345
2024-09-27T23:36:31+09:00,00:01:34,3524
2024-09-28T04:03:32+09:00,00:01:01,3524
2024-09-28T04:58:43+09:00,00:01:06,2345
2024-09-28T04:59:42+09:00,00:00:25,3524
2024-09-28T05:40:42+09:00,16:29:24,3524
2024-09-28T06:09:31+09:00,00:09:48,14
2024-09-28T06:09:55+09:00,00:08:48,2345
2024-09-28T06:12:46+09:00,00:11:47,1202
2024-09-28T06:15:42+09:00,00:00:50,695
2024-09-28T06:16:46+09:00,00:35:28,657
2024-09-28T06:20:42+09:00,00:03:41,3501
2024-09-28T06:24:14+09:00,00:00:00,118
2024-09-28T06:50:26+09:00,00:00:00,189
2024-09-28T07:01:45+09:00,00:02:22,495
2024-09-28T07:14:38+09:00,00:00:03,2345
2024-09-28T07:20:04+09:00,00:01:11,1115
2024-09-28T07:21:04+09:00,00:11:55,710
2024-09-28T07:27:57+09:00,00:10:02,1272
2024-09-28T07:34:25+09:00,00:03:29,2220
2024-09-28T07:44:13+09:00,00:13:58,657
2024-09-28T07:58:51+09:00,00:01:47,703
2024-09-28T08:05:30+09:00,09:30:51,2345
2024-09-28T08:07:26+09:00,00:02:35,2394
2024-09-28T08:12:46+09:00,00:00:20,866
2024-09-28T08:17:46+09:00,00:02:40,695
2024-09-28T08:23:49+09:00,00:27:30,2607
2024-09-28T08:25:02+09:00,00:00:00,2672
2024-09-28T08:31:10+09:00,00:00:34,3345
2024-09-28T08:33:00+09:00,00:08:41,385
2024-09-28T08:46:25+09:00,01:49:46,14
2024-09-28T08:48:27+09:00,00:02:28,2070
2024-09-28T08:48:36+09:00,00:04:10,437
2024-09-28T08:55:24+09:00,00:00:01,695
2024-09-28T09:00:37+09:00,00:03:13,896
2024-09-28T09:03:02+09:00,00:20:01,2611
2024-09-28T09:10:23+09:00,00:24:12,537
2024-09-28T09:12:03+09:00,00:00:00,88
2024-09-28T09:13:27+09:00,00:15:02,1604
2024-09-28T09:13:46+09:00,00:07:46,926
2024-09-28T09:16:28+09:00,00:11:16,1599
2024-09-28T09:24:43+09:00,00:17:49,2070
2024-09-28T09:32:20+09:00,01:08:03,189
2024-09-28T09:36:21+09:00,00:00:00,695
2024-09-28T09:38:28+09:00,00:06:43,2401
2024-09-28T09:40:43+09:00,00:02:14,329
2024-09-28T09:42:51+09:00,00:15:01,2415
2024-09-28T09:43:03+09:00,00:06:47,913
2024-09-28T09:44:35+09:00,00:00:00,437
2024-09-28T09:45:26+09:00,01:13:10,703
2024-09-28T09:46:37+09:00,00:36:38,889
2024-09-28T09:52:53+09:00,00:00:00,625
2024-09-28T09:53:52+09:00,00:00:00,3345
2024-09-28T09:57:21+09:00,01:37:20,2482
2024-09-28T09:57:43+09:00,00:15:23,3637
2024-09-28T09:58:19+09:00,00:18:09,385
2024-09-28T10:05:14+09:00,00:10:58,2611
2024-09-28T10:06:51+09:00,01:03:37,695
2024-09-28T10:07:01+09:00,00:15:44,1755
2024-09-28T10:08:22+09:00,00:02:05,657
2024-09-28T10:09:58+09:00,00:25:53,2934
2024-09-28T10:10:25+09:00,00:03:35,861
2024-09-28T10:14:15+09:00,00:09:15,3405
2024-09-28T10:14:43+09:00,00:00:00,896
2024-09-28T10:15:23+09:00,00:11:22,2401
2024-09-28T10:19:42+09:00,00:45:54,437
2024-09-28T10:21:30+09:00,00:08:51,3019
2024-09-28T10:21:56+09:00,00:03:00,2879
2024-09-28T10:23:26+09:00,00:19:21,2607
2024-09-28T10:23:55+09:00,00:03:33,2778
2024-09-28T10:24:10+09:00,00:29:27,520
2024-09-28T10:30:12+09:00,00:01:50,1725
2024-09-28T10:30:42+09:00,00:24:54,1397
2024-09-28T10:30:46+09:00,00:00:00,3317
2024-09-28T10:33:14+09:00,00:05:02,1655
2024-09-28T10:38:43+09:00,00:44:58,2070
2024-09-28T10:38:51+09:00,00:09:00,1656
2024-09-28T10:38:56+09:00,00:03:42,754
2024-09-28T10:39:08+09:00,00:01:02,1272
2024-09-28T10:39:49+09:00,00:28:11,3555
2024-09-28T10:40:59+09:00,00:00:00,392
2024-09-28T10:44:39+09:00,00:03:47,1493
2024-09-28T10:51:40+09:00,00:00:00,1321
2024-09-28T10:56:05+09:00,00:15:00,889
2024-09-28T10:57:39+09:00,00:05:56,2642
2024-09-28T10:59:34+09:00,00:06:10,3463
2024-09-28T10:59:36+09:00,00:00:00,1881
2024-09-28T10:59:48+09:00,00:06:17,2401
2024-09-28T11:00:10+09:00,00:05:27,1752
2024-09-28T11:12:23+09:00,00:00:00,523
2024-09-28T11:14:40+09:00,00:00:00,510
2024-09-28T11:18:11+09:00,00:00:00,2879
2024-09-28T11:18:22+09:00,00:05:15,2607
2024-09-28T11:19:37+09:00,00:28:35,329
2024-09-28T11:19:43+09:00,00:04:12,2672
2024-09-28T11:20:09+09:00,00:00:00,770
2024-09-28T11:21:00+09:00,00:07:51,1272
2024-09-28T11:23:56+09:00,00:05:00,1655
2024-09-28T11:27:13+09:00,00:00:00,189
2024-09-28T11:33:17+09:00,00:13:05,14
2024-09-28T11:36:20+09:00,00:40:43,437
2024-09-28T11:37:23+09:00,00:25:51,428
2024-09-28T11:39:18+09:00,00:14:11,200
2024-09-28T11:39:27+09:00,00:23:24,816
2024-09-28T11:41:24+09:00,00:01:26,896
2024-09-28T11:41:54+09:00,00:06:02,2592
2024-09-28T11:42:19+09:00,00:00:00,1717
2024-09-28T11:43:25+09:00,00:15:49,1186
2024-09-28T11:43:37+09:00,00:08:01,847
2024-09-28T11:43:55+09:00,00:57:32,703
2024-09-28T11:45:17+09:00,00:00:00,2901
2024-09-28T11:47:54+09:00,00:10:00,2611
2024-09-28T11:51:23+09:00,00:02:21,778
2024-09-28T11:56:16+09:00,00:05:15,296
2024-09-28T12:00:02+09:00,00:17:00,2341
2024-09-28T12:08:03+09:00,00:14:27,3249
2024-09-28T12:09:16+09:00,00:02:11,695
2024-09-28T12:12:45+09:00,00:10:31,889
2024-09-28T12:12:49+09:00,00:00:00,3317
2024-09-28T12:16:04+09:00,00:45:26,2607
2024-09-28T12:22:33+09:00,00:00:01,2070
2024-09-28T12:23:17+09:00,00:30:58,520
2024-09-28T12:25:33+09:00,00:02:23,1604
2024-09-28T12:28:31+09:00,00:00:00,1272
2024-09-28T12:31:47+09:00,00:28:15,1209
2024-09-28T12:32:07+09:00,00:20:02,2482
2024-09-28T12:33:51+09:00,00:07:32,3639
2024-09-28T12:39:21+09:00,00:11:46,1493
2024-09-28T12:40:43+09:00,00:06:52,843
2024-09-28T12:44:53+09:00,00:57:23,189
2024-09-28T12:45:19+09:00,00:00:00,468
2024-09-28T12:45:56+09:00,00:00:00,1717
2024-09-28T12:48:32+09:00,00:14:52,1655
2024-09-28T12:48:51+09:00,00:53:36,2401
2024-09-28T12:55:12+09:00,00:05:31,3560
2024-09-28T12:55:24+09:00,01:12:29,657
2024-09-28T12:57:06+09:00,00:00:00,731
2024-09-28T12:59:34+09:00,00:01:04,1272
2024-09-28T13:00:07+09:00,00:00:00,3019
2024-09-28T13:02:59+09:00,00:00:00,816
2024-09-28T13:11:30+09:00,00:13:09,3639
2024-09-28T13:13:05+09:00,00:32:47,1604
2024-09-28T13:14:38+09:00,00:04:54,695
2024-09-28T13:14:38+09:00,00:04:18,1045
2024-09-28T13:15:43+09:00,00:00:00,88
2024-09-28T13:18:14+09:00,00:01:55,2386
2024-09-28T13:18:43+09:00,00:01:56,2230
2024-09-28T13:22:25+09:00,00:01:41,3555
2024-09-28T13:24:08+09:00,00:00:28,2925
2024-09-28T13:24:33+09:00,00:09:57,2879
2024-09-28T13:27:07+09:00,00:00:31,487
