dt,spend,userid
2024-09-27T16:07:34+09:00,00:00:00,198
2024-09-27T16:08:29+09:00,00:00:00,2070
2024-09-27T16:25:35+09:00,00:14:04,896
2024-09-27T16:34:40+09:00,00:00:00,2778
2024-09-27T16:37:53+09:00,00:28:13,189
2024-09-27T16:38:11+09:00,00:30:00,2219
2024-09-27T16:40:03+09:00,00:09:51,2607
2024-09-27T16:41:21+09:00,00:16:36,88
2024-09-27T16:42:52+09:00,00:00:45,487
2024-09-27T16:48:20+09:00,00:22:07,2221
2024-09-27T16:53:18+09:00,00:00:01,2555
2024-09-27T16:55:20+09:00,00:31:20,447
2024-09-27T16:55:47+09:00,00:02:47,695
2024-09-27T16:57:35+09:00,00:00:00,1655
2024-09-27T16:59:41+09:00,00:00:00,861
2024-09-27T17:06:25+09:00,00:00:00,3451
2024-09-27T17:26:17+09:00,00:01:04,2070
2024-09-27T17:26:54+09:00,00:21:16,3562
2024-09-27T17:27:51+09:00,00:40:29,2607
2024-09-27T17:28:14+09:00,00:00:00,688
2024-09-27T17:29:27+09:00,00:10:59,3639
2024-09-27T17:29:38+09:00,00:06:14,2952
2024-09-27T17:37:02+09:00,00:10:42,1570
2024-09-27T17:39:48+09:00,00:10:37,2345
2024-09-27T17:43:25+09:00,00:00:00,365
2024-09-27T17:43:31+09:00,00:24:13,1604
2024-09-27T17:43:37+09:00,00:23:27,520
2024-09-27T17:44:04+09:00,00:00:00,1655
2024-09-27T17:54:57+09:00,00:05:16,2870
2024-09-27T18:10:29+09:00,00:00:59,88
2024-09-27T18:22:24+09:00,00:24:19,189
2024-09-27T18:29:15+09:00,00:00:00,1715
2024-09-27T18:29:20+09:00,01:20:01,2345
2024-09-27T18:30:35+09:00,00:00:00,1756
2024-09-27T18:37:05+09:00,00:00:00,385
2024-09-27T18:39:33+09:00,00:34:00,3345
2024-09-27T18:58:37+09:00,00:00:00,1149
2024-09-27T19:00:37+09:00,00:04:13,1897
2024-09-27T19:04:26+09:00,00:25:41,520
2024-09-27T19:07:43+09:00,00:00:00,3006
2024-09-27T19:08:14+09:00,00:00:00,2219
2024-09-27T19:10:28+09:00,00:19:01,3451
2024-09-27T19:15:47+09:00,00:09:47,657
2024-09-27T19:29:27+09:00,00:51:07,14
2024-09-27T19:38:15+09:00,00:23:31,2219
2024-09-27T19:52:08+09:00,00:00:00,1655
2024-09-27T20:15:41+09:00,00:11:52,2401
2024-09-27T20:26:46+09:00,00:02:45,3345
2024-09-27T20:32:33+09:00,00:01:59,1705
2024-09-27T20:38:16+09:00,00:00:00,2219
2024-09-27T20:45:44+09:00,00:01:03,2943
2024-09-27T20:54:45+09:00,00:00:00,927
2024-09-27T20:55:16+09:00,00:03:31,731
2024-09-27T20:56:19+09:00,00:02:33,1071
2024-09-27T21:05:15+09:00,00:07:38,2345
2024-09-27T21:08:17+09:00,00:00:00,2219
2024-09-27T21:11:05+09:00,00:00:00,520
2024-09-27T21:33:53+09:00,00:08:19,695
2024-09-27T21:35:10+09:00,00:00:00,2943
2024-09-27T21:38:19+09:00,00:29:59,2219
2024-09-27T21:43:29+09:00,00:04:52,703
2024-09-27T21:43:55+09:00,00:00:00,2607
2024-09-27T21:56:51+09:00,00:00:00,2345
2024-09-27T22:06:07+09:00,00:00:00,2881
2024-09-27T22:24:20+09:00,00:00:00,695
2024-09-27T22:25:28+09:00,00:01:00,861
2024-09-27T22:25:36+09:00,00:00:00,2778
2024-09-27T22:26:08+09:00,00:00:00,1605
2024-09-27T22:45:32+09:00,01:02:41,2345
2024-09-27T22:46:09+09:00,00:00:00,62
2024-09-27T22:50:22+09:00,00:00:00,385
2024-09-27T23:15:07+09:00,00:00:08,1272
2024-09-27T23:31:39+09:00,00:19:50,62
2024-09-27T23:38:21+09:00,00:19:58,2219
2024-09-28T00:00:18+09:00,01:07:02,2219
2024-09-28T00:04:11+09:00,00:05:01,2345
2024-09-28T00:05:32+09:00,00:20:22,657
2024-09-28T00:05:36+09:00,00:18:08,3524
2024-09-28T00:05:44+09:00,07:31:12,62
2024-09-28T00:08:25+09:00,00:28:39,3138
2024-09-28T00:11:52+09:00,00:00:00,3560
2024-09-28T00:47:06+09:00,00:00:00,2607
2024-09-28T01:38:24+09:00,00:00:00,2219
2024-09-28T01:43:36+09:00,00:00:00,2778
2024-09-28T02:08:25+09:00,00:00:00,2219
2024-09-28T02:45:04+09:00,00:20:36,3451
2024-09-28T02:46:36+09:00,00:00:00,2778
2024-09-28T02:57:53+09:00,00:16:57,2607
2024-09-28T03:08:26+09:00,00:00:00,2219
2024-09-28T03:38:27+09:00,00:00:00,2219
2024-09-28T03:40:34+09:00,00:00:01,2070
2024-09-28T03:53:58+09:00,00:00:00,3524
2024-09-28T04:08:28+09:00,00:00:00,2219
2024-09-28T05:01:36+09:00,00:00:00,2778
2024-09-28T05:08:30+09:00,00:00:00,2219
2024-09-28T05:38:31+09:00,00:00:00,2219
2024-09-28T05:52:52+09:00,17:49:51,3524
2024-09-28T05:59:53+09:00,01:29:38,2345
2024-09-28T06:04:11+09:00,00:00:00,657
2024-09-28T06:04:12+09:00,00:00:10,2220
2024-09-28T06:04:36+09:00,00:00:00,2778
2024-09-28T06:05:11+09:00,00:20:18,14
2024-09-28T06:05:25+09:00,00:03:34,487
2024-09-28T06:06:56+09:00,00:01:01,2988
2024-09-28T06:08:32+09:00,00:28:41,2219
2024-09-28T06:12:26+09:00,00:18:42,703
2024-09-28T06:13:46+09:00,00:00:00,2187
2024-09-28T06:15:59+09:00,00:04:38,2607
2024-09-28T06:19:02+09:00,00:00:00,753
2024-09-28T06:21:41+09:00,00:35:45,3451
2024-09-28T06:24:59+09:00,00:00:00,3389
2024-09-28T06:28:01+09:00,00:00:00,329
2024-09-28T06:30:20+09:00,00:00:00,385
2024-09-28T06:50:21+09:00,00:00:00,2879
2024-09-28T07:06:23+09:00,00:00:00,657
2024-09-28T07:07:45+09:00,00:30:48,2219
2024-09-28T07:11:59+09:00,00:00:00,385
2024-09-28T07:15:31+09:00,00:07:52,1272
2024-09-28T07:22:22+09:00,06:51:34,88
2024-09-28T07:24:06+09:00,00:40:56,14
2024-09-28T07:24:40+09:00,00:21:17,695
2024-09-28T07:31:47+09:00,00:16:45,3451
2024-09-28T07:34:08+09:00,00:00:00,211
2024-09-28T07:45:08+09:00,09:30:45,2220
2024-09-28T07:57:29+09:00,09:42:04,189
2024-09-28T08:01:23+09:00,00:05:46,703
2024-09-28T08:02:47+09:00,09:51:20,2345
2024-09-28T08:06:24+09:00,00:00:00,364
2024-09-28T08:08:34+09:00,00:00:00,2219
2024-09-28T08:24:20+09:00,00:00:00,437
2024-09-28T08:34:13+09:00,00:05:32,2401
2024-09-28T08:35:34+09:00,01:26:11,14
2024-09-28T08:36:19+09:00,00:00:00,3639
2024-09-28T08:37:19+09:00,00:00:00,847
2024-09-28T08:37:35+09:00,00:53:59,2778
2024-09-28T08:38:35+09:00,00:00:00,2219
2024-09-28T08:39:03+09:00,03:55:21,2870
2024-09-28T08:44:57+09:00,00:00:00,510
2024-09-28T08:48:28+09:00,00:00:00,1805
2024-09-28T08:49:35+09:00,00:01:10,3563
2024-09-28T08:51:30+09:00,00:12:12,2952
2024-09-28T08:57:21+09:00,00:19:06,731
2024-09-28T09:00:59+09:00,00:00:00,1272
2024-09-28T09:06:30+09:00,02:16:26,703
2024-09-28T09:06:44+09:00,00:00:00,403
2024-09-28T09:08:37+09:00,00:30:00,2219
2024-09-28T09:14:15+09:00,00:05:48,276
2024-09-28T09:16:25+09:00,00:00:00,2672
2024-09-28T09:26:53+09:00,00:02:00,657
2024-09-28T09:28:17+09:00,00:00:13,628
2024-09-28T09:32:01+09:00,00:00:00,2607
2024-09-28T09:41:50+09:00,00:31:22,1717
2024-09-28T09:44:46+09:00,00:01:10,403
2024-09-28T09:47:14+09:00,00:07:19,437
2024-09-28T09:48:22+09:00,00:00:00,1281
2024-09-28T09:48:29+09:00,00:00:00,1570
2024-09-28T09:48:46+09:00,00:53:19,2672
2024-09-28T09:50:23+09:00,00:00:00,1725
2024-09-28T10:05:02+09:00,00:00:00,1897
2024-09-28T10:05:39+09:00,00:12:00,1087
2024-09-28T10:06:58+09:00,00:03:00,657
2024-09-28T10:07:15+09:00,00:27:11,3257
2024-09-28T10:08:38+09:00,00:00:00,2219
2024-09-28T10:09:03+09:00,00:00:00,1605
2024-09-28T10:14:38+09:00,00:00:00,3253
2024-09-28T10:18:01+09:00,00:00:00,3138
2024-09-28T10:26:19+09:00,02:04:18,468
2024-09-28T10:27:25+09:00,00:05:24,847
2024-09-28T10:28:18+09:00,00:00:00,2952
2024-09-28T10:28:32+09:00,00:13:20,695
2024-09-28T10:30:12+09:00,07:32:16,731
2024-09-28T10:32:37+09:00,00:00:00,2070
2024-09-28T10:33:04+09:00,00:10:10,3407
2024-09-28T10:38:39+09:00,00:59:59,2219
2024-09-28T10:40:19+09:00,01:18:56,1272
2024-09-28T10:42:59+09:00,01:55:56,14
2024-09-28T10:44:03+09:00,00:00:00,7
2024-09-28T10:45:28+09:00,05:58:19,657
2024-09-28T10:46:29+09:00,00:00:00,520
2024-09-28T10:52:48+09:00,00:00:00,2592
2024-09-28T10:53:12+09:00,00:05:12,2221
2024-09-28T10:53:17+09:00,00:00:00,3583
2024-09-28T10:53:34+09:00,00:08:00,635
2024-09-28T10:59:15+09:00,00:00:00,2482
2024-09-28T11:05:46+09:00,00:53:35,2070
2024-09-28T11:13:53+09:00,00:02:00,487
2024-09-28T11:20:09+09:00,00:04:00,2988
2024-09-28T11:21:36+09:00,00:00:00,406
2024-09-28T11:26:26+09:00,00:00:00,520
2024-09-28T11:35:20+09:00,00:00:00,2221
2024-09-28T11:38:24+09:00,00:00:01,2559
2024-09-28T11:41:19+09:00,00:37:31,1599
2024-09-28T11:44:12+09:00,00:00:00,1604
2024-09-28T11:47:07+09:00,00:00:20,2934
2024-09-28T11:49:55+09:00,05:29:33,1655
2024-09-28T11:50:05+09:00,00:25:02,3451
2024-09-28T11:51:33+09:00,00:12:05,2401
2024-09-28T11:53:55+09:00,00:35:43,487
2024-09-28T11:54:49+09:00,00:33:13,2607
2024-09-28T11:54:58+09:00,00:00:00,1717
2024-09-28T12:02:13+09:00,00:41:15,403
2024-09-28T12:04:14+09:00,00:00:00,406
2024-09-28T12:06:55+09:00,00:00:00,706
2024-09-28T12:08:39+09:00,01:28:53,2219
2024-09-28T12:17:54+09:00,00:41:55,2592
2024-09-28T12:28:52+09:00,00:00:03,1071
2024-09-28T12:30:44+09:00,00:45:04,1272
2024-09-28T12:36:14+09:00,00:00:00,385
2024-09-28T12:44:24+09:00,00:00:00,703
2024-09-28T12:44:44+09:00,00:00:00,2952
2024-09-28T12:46:27+09:00,00:00:00,1604
2024-09-28T12:53:35+09:00,00:08:05,3140
2024-09-28T12:54:42+09:00,00:51:06,329
2024-09-28T12:58:12+09:00,00:18:47,695
2024-09-28T13:00:49+09:00,00:29:57,1717
2024-09-28T13:01:40+09:00,00:16:09,1115
2024-09-28T13:01:49+09:00,00:10:38,2607
2024-09-28T13:10:21+09:00,01:40:56,2879
2024-09-28T13:12:31+09:00,00:30:53,2905
2024-09-28T13:14:36+09:00,01:20:26,2870
2024-09-28T13:15:32+09:00,00:48:12,1599
2024-09-28T13:16:50+09:00,00:00:00,1284
2024-09-28T13:17:10+09:00,01:12:01,889
2024-09-28T13:19:21+09:00,02:59:31,703
2024-09-28T13:21:09+09:00,00:28:10,520
2024-09-28T13:21:14+09:00,00:40:44,896
2024-09-28T13:22:27+09:00,02:05:44,2070
2024-09-28T13:23:31+09:00,00:35:45,1202
2024-09-28T13:24:23+09:00,02:37:07,2952
2024-09-28T13:27:58+09:00,00:08:31,1166
2024-09-28T13:30:32+09:00,00:00:00,437
2024-09-28T13:32:17+09:00,00:00:21,861
2024-09-28T13:32:33+09:00,00:00:43,129
2024-09-28T13:32:46+09:00,00:06:04,403
2024-09-28T13:37:00+09:00,00:13:42,14
2024-09-28T13:40:48+09:00,00:12:22,3140
2024-09-28T13:44:25+09:00,00:00:00,230
2024-09-28T13:44:35+09:00,00:06:27,2147
2024-09-28T13:50:44+09:00,00:00:00,2979
2024-09-28T13:50:54+09:00,00:00:00,1852
2024-09-28T13:56:57+09:00,00:00:00,3451
2024-09-28T13:57:14+09:00,01:00:40,1115
2024-09-28T14:00:26+09:00,00:00:00,2592
2024-09-28T14:06:07+09:00,00:03:33,3056
2024-09-28T14:07:19+09:00,01:19:34,2607
2024-09-28T14:08:41+09:00,00:30:01,2219
2024-09-28T14:09:06+09:00,00:19:13,635
2024-09-28T14:09:16+09:00,00:44:01,1604
2024-09-28T14:22:19+09:00,01:07:29,14
2024-09-28T14:26:46+09:00,00:00:00,3639
2024-09-28T14:26:59+09:00,01:18:58,1272
2024-09-28T14:31:49+09:00,00:00:01,734
2024-09-28T14:38:15+09:00,00:00:00,329
2024-09-28T14:39:16+09:00,00:00:39,1988
2024-09-28T14:59:24+09:00,00:00:00,1717
2024-09-28T15:00:53+09:00,00:33:01,230
2024-09-28T15:05:45+09:00,02:21:10,88
2024-09-28T15:05:56+09:00,00:08:25,437
2024-09-28T15:07:27+09:00,00:05:18,2672
2024-09-28T15:07:40+09:00,01:00:02,1871
2024-09-28T15:08:43+09:00,00:42:22,2219
2024-09-28T15:15:49+09:00,00:00:00,625
2024-09-28T15:19:08+09:00,00:00:00,338
2024-09-28T15:20:25+09:00,00:00:43,520
2024-09-28T15:23:48+09:00,00:00:00,1539
2024-09-28T15:24:38+09:00,00:00:00,510
2024-09-28T15:25:14+09:00,02:41:18,2870
2024-09-28T15:25:26+09:00,00:00:00,2879
2024-09-28T15:28:38+09:00,01:05:39,3345
2024-09-28T15:35:18+09:00,00:20:20,2934
2024-09-28T15:39:11+09:00,00:02:32,1599
2024-09-28T15:40:33+09:00,00:00:00,2778
2024-09-28T15:42:45+09:00,00:00:00,3209
2024-09-28T15:43:46+09:00,00:00:00,3257
2024-09-28T15:46:48+09:00,00:00:00,2269
2024-09-28T15:49:52+09:00,01:22:48,437
2024-09-28T15:50:34+09:00,00:00:00,3275
2024-09-28T15:58:21+09:00,00:01:30,2070
2024-09-28T16:00:20+09:00,00:17:04,1717
2024-09-28T16:03:34+09:00,00:00:00,847
2024-09-28T16:07:08+09:00,00:03:16,3639
2024-09-28T16:07:58+09:00,00:00:00,695
2024-09-28T16:14:43+09:00,00:07:00,688
2024-09-28T16:17:04+09:00,00:01:56,1284
2024-09-28T16:20:11+09:00,00:11:43,1725
2024-09-28T16:20:51+09:00,00:01:21,680
2024-09-28T16:21:33+09:00,00:10:41,1281
2024-09-28T16:23:37+09:00,00:27:00,520
2024-09-28T16:32:41+09:00,00:00:00,537
2024-09-28T16:36:47+09:00,00:18:01,230
2024-09-28T16:37:22+09:00,00:02:00,487
2024-09-28T16:39:13+09:00,00:00:01,889
2024-09-28T16:39:46+09:00,00:00:00,426
2024-09-28T16:49:24+09:00,01:44:10,703
2024-09-28T16:50:57+09:00,00:12:06,2672
2024-09-28T16:52:25+09:00,00:02:40,2219
2024-09-28T16:58:00+09:00,00:47:45,3138
2024-09-28T17:05:36+09:00,00:20:45,537
2024-09-28T17:09:30+09:00,00:13:57,713
2024-09-28T17:15:58+09:00,00:10:02,704
2024-09-28T17:16:50+09:00,00:00:00,3265
2024-09-28T17:19:31+09:00,00:00:00,2778
2024-09-28T17:25:33+09:00,00:00:00,1717
2024-09-28T17:26:02+09:00,00:02:19,62
2024-09-28T17:30:01+09:00,00:00:41,889
2024-09-28T17:30:54+09:00,00:00:33,2719
2024-09-28T17:33:50+09:00,00:00:00,2401
2024-09-28T17:38:42+09:00,00:30:00,2219
2024-09-28T17:42:56+09:00,00:01:28,437
2024-09-28T17:46:28+09:00,00:00:00,3040
2024-09-28T17:51:04+09:00,00:03:49,129
2024-09-28T17:51:13+09:00,00:00:00,520
2024-09-28T17:56:27+09:00,00:00:00,3345
2024-09-28T18:07:34+09:00,00:00:18,3257
2024-09-28T18:12:35+09:00,00:02:24,2499
2024-09-28T18:18:35+09:00,00:27:17,189
2024-09-28T18:22:30+09:00,00:27:00,2778
2024-09-28T18:30:58+09:00,00:20:40,657
2024-09-28T18:40:11+09:00,00:20:19,2345
2024-09-28T18:42:20+09:00,00:05:19,713
2024-09-28T18:52:04+09:00,00:00:00,2607
2024-09-28T18:52:32+09:00,00:02:03,861
2024-09-28T18:56:53+09:00,00:48:51,1655
2024-09-28T18:58:23+09:00,00:00:00,731
2024-09-28T19:02:18+09:00,00:00:00,3501
2024-09-28T19:02:30+09:00,00:00:00,14
2024-09-28T19:04:08+09:00,00:06:23,3345
2024-09-28T19:10:53+09:00,00:02:39,695
2024-09-28T19:12:51+09:00,00:00:00,2070
2024-09-28T19:14:18+09:00,00:00:16,703
2024-09-28T19:15:11+09:00,00:02:36,1397
2024-09-28T19:26:40+09:00,00:03:47,1220
2024-09-28T19:38:42+09:00,00:00:00,2219
2024-09-28T19:43:59+09:00,00:18:11,695
2024-09-28T19:50:42+09:00,00:07:51,2345
2024-09-28T19:54:54+09:00,00:00:00,3583
2024-09-28T20:08:43+09:00,00:00:00,2219
2024-09-28T20:13:59+09:00,00:00:43,189
2024-09-28T20:33:10+09:00,00:55:44,657
2024-09-28T20:38:44+09:00,00:00:01,2219
2024-09-28T20:39:30+09:00,00:18:00,695
2024-09-28T20:46:25+09:00,00:00:00,2778
2024-09-28T20:47:15+09:00,00:00:06,14
2024-09-28T20:49:22+09:00,00:01:32,1001
2024-09-28T20:55:08+09:00,00:00:12,329
2024-09-28T21:08:46+09:00,01:00:00,2219
2024-09-28T21:13:20+09:00,00:00:00,1604
2024-09-28T21:13:44+09:00,00:16:00,2345
2024-09-28T21:24:33+09:00,00:09:50,817
2024-09-28T21:31:25+09:00,00:27:00,2778
2024-09-28T21:32:18+09:00,00:00:00,3044
2024-09-28T21:37:39+09:00,00:15:46,819
2024-09-28T21:37:50+09:00,00:15:56,468
2024-09-28T21:38:46+09:00,00:07:14,189
2024-09-28T21:45:16+09:00,00:15:41,695
2024-09-28T21:55:37+09:00,00:05:27,703
2024-09-28T22:33:04+09:00,00:29:19,2345
2024-09-28T22:38:17+09:00,00:27:50,695
2024-09-28T22:38:47+09:00,00:30:00,2219
2024-09-28T22:59:29+09:00,00:02:15,437
2024-09-28T23:01:25+09:00,00:00:00,2778
2024-09-28T23:04:00+09:00,00:03:16,385
2024-09-28T23:06:57+09:00,00:00:00,1655
2024-09-28T23:22:31+09:00,00:00:00,731
2024-09-28T23:38:49+09:00,00:00:00,2219
2024-09-28T23:46:25+09:00,00:00:00,2778
2024-09-29T00:38:50+09:00,00:00:00,2219
2024-09-29T00:49:25+09:00,00:00:00,2778
2024-09-29T01:08:51+09:00,00:00:00,2219
2024-09-29T01:20:01+09:00,00:00:00,3451
2024-09-29T01:38:52+09:00,00:30:00,2219
2024-09-29T02:05:16+09:00,00:00:08,3524
2024-09-29T02:35:52+09:00,00:00:00,62
2024-09-29T02:38:53+09:00,00:00:01,2219
2024-09-29T03:04:20+09:00,00:00:00,2778
2024-09-29T03:08:55+09:00,00:30:00,2219
2024-09-29T03:19:49+09:00,00:00:00,3524
2024-09-29T04:07:20+09:00,00:00:00,2778
2024-09-29T04:38:56+09:00,00:00:00,2219
2024-09-29T05:08:57+09:00,00:00:00,2219
2024-09-29T05:10:20+09:00,00:00:00,2778
2024-09-29T05:33:27+09:00,00:00:01,887
2024-09-29T05:41:30+09:00,18:02:15,3524
2024-09-29T05:50:48+09:00,00:00:00,3451
2024-09-29T05:55:20+09:00,00:00:00,2778
2024-09-29T05:59:40+09:00,00:47:54,703
2024-09-29T06:08:59+09:00,00:28:10,2219
2024-09-29T06:10:32+09:00,00:02:13,437
2024-09-29T06:13:33+09:00,00:04:26,1202
2024-09-29T06:13:48+09:00,11:46:54,2345
2024-09-29T06:15:12+09:00,00:00:00,520
2024-09-29T06:21:18+09:00,00:06:46,1988
2024-09-29T06:39:52+09:00,00:09:54,189
2024-09-29T06:41:40+09:00,00:00:00,1604
2024-09-29T06:49:11+09:00,00:03:09,2607
2024-09-29T06:50:49+09:00,00:42:09,2974
2024-09-29T07:06:09+09:00,00:00:00,731
2024-09-29T07:09:00+09:00,01:00:00,2219
2024-09-29T07:13:19+09:00,00:00:00,843
2024-09-29T07:15:23+09:00,01:22:58,1652
2024-09-29T07:16:19+09:00,00:27:00,2778
2024-09-29T07:16:51+09:00,00:41:58,88
2024-09-29T07:17:54+09:00,00:07:38,1071
2024-09-29T07:23:42+09:00,00:00:00,1853
2024-09-29T07:33:41+09:00,00:00:00,1272
2024-09-29T07:41:29+09:00,00:00:00,129
2024-09-29T07:46:20+09:00,00:00:00,703
2024-09-29T07:49:33+09:00,00:09:04,889
2024-09-29T07:50:40+09:00,00:02:39,406
2024-09-29T07:51:35+09:00,00:01:05,2905
2024-09-29T07:54:44+09:00,00:00:00,1636
2024-09-29T07:59:43+09:00,00:00:25,189
2024-09-29T08:04:58+09:00,00:00:00,1605
2024-09-29T08:29:27+09:00,00:00:00,731
2024-09-29T08:37:19+09:00,00:00:00,2778
2024-09-29T08:38:55+09:00,08:40:05,88
2024-09-29T08:39:01+09:00,00:24:03,2219
2024-09-29T08:41:29+09:00,00:02:00,1272
2024-09-29T08:41:41+09:00,09:48:16,2870
2024-09-29T08:50:24+09:00,09:16:28,703
2024-09-29T08:53:07+09:00,02:17:09,211
2024-09-29T09:04:11+09:00,00:00:00,487
2024-09-29T09:08:23+09:00,00:00:20,731
2024-09-29T09:13:35+09:00,00:21:46,2905
2024-09-29T09:21:50+09:00,00:41:31,189
2024-09-29T09:26:53+09:00,00:36:43,695
2024-09-29T09:27:00+09:00,00:03:23,1655
2024-09-29T09:29:06+09:00,00:00:20,1087
2024-09-29T09:31:45+09:00,06:14:49,657
2024-09-29T09:36:54+09:00,00:00:00,437
2024-09-29T09:38:10+09:00,00:00:00,2934
2024-09-29T09:39:03+09:00,02:00:01,2219
2024-09-29T09:39:38+09:00,00:15:13,537
2024-09-29T09:44:07+09:00,00:18:14,3451
2024-09-29T09:45:03+09:00,00:28:23,2221
2024-09-29T09:45:25+09:00,00:06:20,129
2024-09-29T09:45:51+09:00,00:02:31,403
2024-09-29T09:46:12+09:00,00:10:10,1876
2024-09-29T09:47:04+09:00,00:00:00,2879
2024-09-29T09:48:21+09:00,00:01:38,1652
2024-09-29T09:58:38+09:00,00:00:00,731
2024-09-29T09:59:33+09:00,00:02:43,3639
2024-09-29T09:59:58+09:00,00:01:02,861
2024-09-29T10:03:53+09:00,00:27:45,1604
2024-09-29T10:11:41+09:00,00:02:28,3253
2024-09-29T10:16:54+09:00,01:59:28,1655
2024-09-29T10:17:43+09:00,00:18:37,2952
2024-09-29T10:18:21+09:00,00:03:16,437
2024-09-29T10:23:37+09:00,00:13:56,1272
2024-09-29T10:28:56+09:00,00:06:38,1652
2024-09-29T10:32:29+09:00,00:10:00,731
2024-09-29T10:41:35+09:00,00:32:17,14
2024-09-29T10:43:38+09:00,00:16:26,2070
2024-09-29T10:44:01+09:00,00:00:14,1461
2024-09-29T10:45:52+09:00,05:00:07,189
2024-09-29T10:47:41+09:00,00:03:34,3138
2024-09-29T10:48:51+09:00,00:23:20,198
2024-09-29T10:49:46+09:00,00:06:47,3056
2024-09-29T10:51:17+09:00,00:04:13,2672
2024-09-29T10:53:46+09:00,00:00:01,392
2024-09-29T10:55:48+09:00,00:11:15,695
2024-09-29T11:06:37+09:00,00:00:00,1777
2024-09-29T11:09:29+09:00,01:28:26,3451
2024-09-29T11:10:16+09:00,00:18:00,2778
2024-09-29T11:10:35+09:00,00:41:00,437
2024-09-29T11:11:50+09:00,00:07:35,3592
2024-09-29T11:17:42+09:00,00:35:03,1652
2024-09-29T11:22:11+09:00,00:06:51,1604
2024-09-29T11:25:48+09:00,00:00:00,329
2024-09-29T11:34:58+09:00,01:21:22,1272
2024-09-29T11:35:46+09:00,00:00:01,2220
2024-09-29T11:46:06+09:00,05:12:34,14
2024-09-29T11:47:57+09:00,00:51:13,211
2024-09-29T11:49:48+09:00,06:15:23,731
2024-09-29T11:58:29+09:00,00:00:00,695
2024-09-29T12:00:38+09:00,00:08:11,3006
2024-09-29T12:01:15+09:00,00:32:09,1988
2024-09-29T12:01:17+09:00,00:40:07,2070
2024-09-29T12:02:12+09:00,00:16:07,385
2024-09-29T12:03:43+09:00,00:00:00,2879
2024-09-29T12:06:45+09:00,00:10:33,2220
2024-09-29T12:07:56+09:00,00:24:15,1284
2024-09-29T12:09:05+09:00,00:00:00,2219
2024-09-29T12:12:20+09:00,00:49:57,1604
2024-09-29T12:16:42+09:00,00:39:46,520
2024-09-29T12:23:14+09:00,00:35:11,118
2024-09-29T12:23:37+09:00,00:27:24,447
2024-09-29T12:23:43+09:00,00:40:52,3501
2024-09-29T12:24:29+09:00,01:11:13,437
2024-09-29T12:24:46+09:00,02:02:10,1652
2024-09-29T12:29:54+09:00,00:50:15,329
2024-09-29T12:32:17+09:00,00:00:00,2557
2024-09-29T12:33:39+09:00,00:06:04,861
2024-09-29T12:37:22+09:00,00:00:00,2607
2024-09-29T12:38:25+09:00,00:04:19,1493
2024-09-29T12:39:06+09:00,00:00:00,2219
2024-09-29T12:41:45+09:00,00:00:00,2278
2024-09-29T12:47:05+09:00,00:55:24,3407
2024-09-29T12:49:11+09:00,00:00:00,1655
2024-09-29T12:51:30+09:00,00:01:10,2592
