dt,spend,userid
2024-10-05T06:19:29+09:00,00:05:29,2952
2024-10-05T06:21:34+09:00,00:04:18,189
2024-10-05T06:27:10+09:00,00:02:44,385
2024-10-05T06:28:25+09:00,00:00:00,1284
2024-10-05T06:37:38+09:00,00:00:00,2592
2024-10-05T06:39:49+09:00,00:00:00,1655
2024-10-05T06:44:11+09:00,00:00:00,3345
2024-10-05T06:46:21+09:00,00:00:00,731
2024-10-05T06:48:51+09:00,00:12:16,62
2024-10-05T06:59:57+09:00,00:20:33,14
2024-10-05T07:02:49+09:00,00:16:26,2734
2024-10-05T07:06:18+09:00,00:10:35,2952
2024-10-05T07:07:23+09:00,00:22:20,3339
2024-10-05T07:11:30+09:00,00:28:15,703
2024-10-05T07:28:20+09:00,00:18:24,1272
2024-10-05T07:31:27+09:00,00:00:00,3318
2024-10-05T07:32:13+09:00,00:20:00,2879
2024-10-05T07:38:54+09:00,00:00:00,1715
2024-10-05T07:41:31+09:00,00:00:00,695
2024-10-05T07:53:02+09:00,00:17:38,329
2024-10-05T07:53:44+09:00,00:00:15,3451
2024-10-05T08:00:26+09:00,00:00:00,189
2024-10-05T08:04:08+09:00,00:00:00,1604
2024-10-05T08:05:41+09:00,00:15:23,88
2024-10-05T08:06:00+09:00,00:00:00,847
2024-10-05T08:12:49+09:00,00:00:00,1101
2024-10-05T08:13:34+09:00,13:55:17,703
2024-10-05T08:17:33+09:00,00:00:00,625
2024-10-05T08:28:12+09:00,00:25:44,731
2024-10-05T08:35:20+09:00,00:15:09,189
2024-10-05T08:40:17+09:00,00:03:42,211
2024-10-05T08:45:17+09:00,00:09:33,688
2024-10-05T08:45:58+09:00,00:00:00,520
2024-10-05T08:47:17+09:00,00:00:00,695
2024-10-05T08:48:08+09:00,00:00:00,14
2024-10-05T08:48:52+09:00,00:08:39,657
2024-10-05T08:50:56+09:00,00:00:00,1272
2024-10-05T08:51:26+09:00,00:38:33,3032
2024-10-05T08:51:53+09:00,00:35:32,88
2024-10-05T08:52:05+09:00,00:45:04,2607
2024-10-05T08:53:24+09:00,00:10:57,896
2024-10-05T08:54:27+09:00,00:29:53,1604
2024-10-05T08:55:52+09:00,00:05:12,437
2024-10-05T09:01:36+09:00,00:05:37,3319
2024-10-05T09:03:59+09:00,00:00:00,819
2024-10-05T09:06:10+09:00,00:00:00,2698
2024-10-05T09:12:08+09:00,00:00:00,3241
2024-10-05T09:14:35+09:00,00:08:48,1071
2024-10-05T09:20:49+09:00,00:12:37,495
2024-10-05T09:26:12+09:00,00:50:32,189
2024-10-05T09:27:39+09:00,00:01:41,2674
2024-10-05T09:32:38+09:00,00:07:59,628
2024-10-05T09:35:31+09:00,00:00:00,2952
2024-10-05T09:37:52+09:00,00:00:00,2279
2024-10-05T09:47:31+09:00,01:01:17,731
2024-10-05T09:49:47+09:00,00:04:02,2447
2024-10-05T09:52:50+09:00,00:04:12,1272
2024-10-05T09:53:18+09:00,00:26:18,437
2024-10-05T09:59:14+09:00,00:00:00,487
2024-10-05T10:01:09+09:00,00:04:02,1493
2024-10-05T10:03:12+09:00,01:07:16,695
2024-10-05T10:06:23+09:00,01:12:51,657
2024-10-05T10:08:13+09:00,00:00:00,62
2024-10-05T10:11:23+09:00,00:22:10,2070
2024-10-05T10:13:01+09:00,00:21:30,1166
2024-10-05T10:13:59+09:00,00:00:00,1717
2024-10-05T10:16:16+09:00,00:00:00,2338
2024-10-05T10:17:30+09:00,00:00:00,2607
2024-10-05T10:21:56+09:00,00:00:11,1071
2024-10-05T10:27:15+09:00,00:08:32,385
2024-10-05T10:28:57+09:00,00:00:01,3319
2024-10-05T10:29:01+09:00,00:10:54,3560
2024-10-05T10:34:20+09:00,00:03:15,843
2024-10-05T10:39:20+09:00,00:00:00,365
2024-10-05T10:43:04+09:00,00:00:00,88
2024-10-05T10:43:19+09:00,00:03:34,2346
2024-10-05T10:43:40+09:00,00:02:24,3238
2024-10-05T10:45:07+09:00,00:00:01,861
2024-10-05T10:45:25+09:00,00:00:11,3345
2024-10-05T10:46:28+09:00,00:00:00,1525
2024-10-05T10:48:31+09:00,00:00:00,1604
2024-10-05T10:53:36+09:00,00:12:42,3451
2024-10-05T10:54:45+09:00,00:00:00,2639
2024-10-05T10:55:36+09:00,00:00:00,3054
2024-10-05T10:59:43+09:00,00:00:00,551
2024-10-05T11:10:13+09:00,00:00:00,189
2024-10-05T11:11:47+09:00,00:01:04,1988
2024-10-05T11:13:07+09:00,00:00:14,88
2024-10-05T11:17:34+09:00,00:17:22,487
2024-10-05T11:27:12+09:00,00:00:00,3501
2024-10-05T11:28:21+09:00,00:00:00,118
2024-10-05T11:32:13+09:00,00:00:00,2781
2024-10-05T11:41:13+09:00,00:07:12,329
2024-10-05T11:46:01+09:00,00:11:07,2719
2024-10-05T11:46:20+09:00,00:33:21,88
2024-10-05T11:46:35+09:00,00:22:50,1755
2024-10-05T11:49:52+09:00,00:11:32,14
2024-10-05T11:51:20+09:00,00:10:08,3319
2024-10-05T11:52:14+09:00,00:07:24,1717
2024-10-05T11:57:11+09:00,00:05:12,1599
2024-10-05T12:00:06+09:00,00:12:40,2070
2024-10-05T12:04:06+09:00,00:00:20,3049
2024-10-05T12:06:04+09:00,00:25:36,3560
2024-10-05T12:11:03+09:00,00:05:02,628
2024-10-05T12:11:54+09:00,00:14:20,2952
2024-10-05T12:12:13+09:00,00:51:39,520
2024-10-05T12:13:29+09:00,00:19:43,1493
2024-10-05T12:16:16+09:00,00:08:48,731
2024-10-05T12:17:53+09:00,00:25:23,1605
2024-10-05T12:19:27+09:00,00:18:46,847
2024-10-05T12:23:55+09:00,01:02:32,189
2024-10-05T12:29:39+09:00,01:06:18,657
2024-10-05T12:30:29+09:00,00:15:14,695
2024-10-05T12:32:47+09:00,00:00:00,211
2024-10-05T12:33:26+09:00,00:29:42,2220
2024-10-05T12:35:55+09:00,00:10:00,1079
2024-10-05T12:38:21+09:00,00:28:59,1071
2024-10-05T12:38:30+09:00,00:10:00,3317
2024-10-05T12:42:01+09:00,00:00:00,3555
2024-10-05T12:42:47+09:00,00:13:51,1066
2024-10-05T12:46:05+09:00,00:05:59,1599
2024-10-05T12:50:41+09:00,00:24:54,3345
2024-10-05T12:53:05+09:00,05:26:22,2345
2024-10-05T12:53:14+09:00,01:07:32,2070
2024-10-05T12:54:39+09:00,00:01:36,706
2024-10-05T12:58:28+09:00,00:00:00,3097
2024-10-05T13:00:23+09:00,00:20:49,2905
2024-10-05T13:02:29+09:00,00:01:01,2346
2024-10-05T13:04:11+09:00,00:32:28,437
2024-10-05T13:04:40+09:00,00:00:00,628
2024-10-05T13:06:00+09:00,00:22:21,889
2024-10-05T13:08:33+09:00,01:51:07,2952
2024-10-05T13:09:29+09:00,00:00:00,1291
2024-10-05T13:09:45+09:00,00:00:58,88
2024-10-05T13:12:56+09:00,00:11:01,338
2024-10-05T13:18:37+09:00,00:09:19,1604
2024-10-05T13:40:14+09:00,00:00:00,2333
2024-10-05T13:40:21+09:00,00:06:28,2220
2024-10-05T13:43:30+09:00,00:02:01,1272
2024-10-05T13:44:53+09:00,00:06:34,1066
2024-10-05T13:46:02+09:00,00:41:54,695
2024-10-05T13:46:21+09:00,00:00:13,2414
2024-10-05T13:46:47+09:00,00:01:50,3280
2024-10-05T13:47:19+09:00,00:58:01,1291
2024-10-05T13:57:03+09:00,00:00:00,3238
2024-10-05T13:58:48+09:00,00:00:34,628
2024-10-05T14:03:08+09:00,00:06:29,3560
2024-10-05T14:03:12+09:00,00:05:21,847
2024-10-05T14:14:12+09:00,00:11:21,1366
2024-10-05T14:18:24+09:00,02:19:45,657
2024-10-05T14:21:32+09:00,00:24:49,329
2024-10-05T14:22:25+09:00,00:36:40,3345
2024-10-05T14:22:52+09:00,00:04:33,189
2024-10-05T14:23:04+09:00,00:00:00,211
2024-10-05T14:23:57+09:00,00:00:00,1652
2024-10-05T14:24:04+09:00,00:19:39,731
2024-10-05T14:30:51+09:00,00:02:36,1655
2024-10-05T14:33:20+09:00,00:11:04,3407
2024-10-05T14:33:32+09:00,00:04:33,2401
2024-10-05T14:35:06+09:00,00:05:26,2221
2024-10-05T14:35:18+09:00,00:00:00,1717
2024-10-05T14:38:23+09:00,01:54:19,88
2024-10-05T14:38:55+09:00,00:03:20,2230
2024-10-05T14:39:49+09:00,00:00:00,487
2024-10-05T14:40:18+09:00,00:00:00,2639
2024-10-05T14:40:35+09:00,01:46:11,14
2024-10-05T14:48:02+09:00,00:00:00,520
2024-10-05T14:50:59+09:00,00:00:00,889
2024-10-05T14:51:50+09:00,00:12:38,2905
2024-10-05T14:54:05+09:00,00:11:19,2070
2024-10-05T14:56:23+09:00,00:10:10,3451
2024-10-05T14:56:38+09:00,01:13:54,2674
2024-10-05T15:01:17+09:00,00:01:49,628
2024-10-05T15:09:31+09:00,00:05:25,1604
2024-10-05T15:13:41+09:00,00:08:54,1157
2024-10-05T15:14:18+09:00,00:24:42,1605
2024-10-05T15:19:08+09:00,00:00:11,3280
2024-10-05T15:22:52+09:00,01:07:57,189
2024-10-05T15:33:22+09:00,00:22:58,1655
2024-10-05T15:40:49+09:00,00:17:10,731
2024-10-05T15:41:36+09:00,00:19:55,1071
2024-10-05T15:43:46+09:00,00:14:06,2698
2024-10-05T15:45:00+09:00,00:00:00,847
2024-10-05T15:51:39+09:00,00:10:25,852
2024-10-05T15:52:26+09:00,00:20:07,2070
2024-10-05T15:54:01+09:00,00:04:00,1166
2024-10-05T15:54:18+09:00,00:26:41,2952
2024-10-05T15:55:09+09:00,00:30:45,695
2024-10-05T15:56:31+09:00,00:00:00,2592
2024-10-05T15:56:46+09:00,00:00:17,704
2024-10-05T15:58:18+09:00,00:01:45,706
2024-10-05T15:58:27+09:00,00:00:00,2278
2024-10-05T15:58:54+09:00,00:33:45,211
2024-10-05T16:01:43+09:00,00:32:39,520
2024-10-05T16:03:01+09:00,00:00:00,1272
2024-10-05T16:04:35+09:00,00:00:00,1833
2024-10-05T16:04:35+09:00,00:09:21,2401
2024-10-05T16:05:13+09:00,00:00:00,889
2024-10-05T16:06:20+09:00,00:00:01,328
2024-10-05T16:17:04+09:00,00:08:48,437
2024-10-05T16:19:40+09:00,00:00:00,3639
2024-10-05T16:20:41+09:00,00:00:00,2346
2024-10-05T16:20:41+09:00,00:00:00,3238
2024-10-05T16:52:09+09:00,00:04:36,2905
2024-10-05T16:58:00+09:00,00:10:10,14
2024-10-05T16:58:43+09:00,00:21:41,2952
2024-10-05T17:05:52+09:00,00:13:01,88
2024-10-05T17:06:31+09:00,00:00:00,520
2024-10-05T17:15:33+09:00,00:00:52,731
2024-10-05T17:16:04+09:00,00:00:00,1149
2024-10-05T17:18:49+09:00,00:13:46,3560
2024-10-05T17:20:07+09:00,00:18:26,437
2024-10-05T17:20:28+09:00,00:00:00,2607
2024-10-05T17:22:10+09:00,00:00:00,189
2024-10-05T17:29:11+09:00,00:00:08,1605
2024-10-05T17:34:28+09:00,01:13:05,1604
2024-10-05T17:38:02+09:00,00:00:00,1656
2024-10-05T17:38:59+09:00,00:25:28,2401
2024-10-05T17:39:18+09:00,00:42:06,1071
2024-10-05T17:42:18+09:00,00:07:38,657
2024-10-05T17:44:21+09:00,00:00:00,1284
2024-10-05T17:51:30+09:00,00:39:15,2879
2024-10-05T17:52:00+09:00,00:24:18,1272
2024-10-05T17:54:06+09:00,00:54:41,189
2024-10-05T17:54:26+09:00,00:34:00,1749
2024-10-05T17:57:50+09:00,00:02:10,1655
2024-10-05T18:00:16+09:00,00:13:55,1756
2024-10-05T18:01:27+09:00,00:04:47,2925
2024-10-05T18:02:53+09:00,00:03:57,329
2024-10-05T18:07:01+09:00,00:02:02,887
2024-10-05T18:11:16+09:00,00:02:22,88
2024-10-05T18:16:42+09:00,00:04:59,731
2024-10-05T18:17:52+09:00,00:28:32,678
2024-10-05T18:21:34+09:00,00:18:22,1321
2024-10-05T18:24:07+09:00,00:15:46,3555
2024-10-05T18:24:35+09:00,00:21:46,1541
2024-10-05T18:27:33+09:00,00:10:51,1256
2024-10-05T18:28:21+09:00,00:00:00,1717
2024-10-05T18:34:26+09:00,00:12:13,927
2024-10-05T18:38:28+09:00,00:08:00,2070
2024-10-05T18:52:57+09:00,02:39:04,2345
2024-10-05T18:55:28+09:00,00:00:00,487
2024-10-05T18:55:36+09:00,00:31:19,198
2024-10-05T19:00:16+09:00,00:06:18,695
2024-10-05T19:03:03+09:00,00:03:22,1284
2024-10-05T19:08:45+09:00,00:00:00,2592
2024-10-05T19:09:01+09:00,00:11:35,657
2024-10-05T19:09:25+09:00,00:05:00,2952
2024-10-05T19:11:48+09:00,00:00:00,2766
2024-10-05T19:12:41+09:00,00:28:36,1765
2024-10-05T19:19:07+09:00,00:27:01,520
2024-10-05T19:26:13+09:00,00:29:20,1601
2024-10-05T19:26:23+09:00,00:00:00,385
2024-10-05T19:43:16+09:00,00:00:00,731
2024-10-05T19:43:48+09:00,00:00:45,88
2024-10-05T19:44:01+09:00,00:10:39,3560
2024-10-05T19:45:06+09:00,00:21:28,1272
2024-10-05T19:59:50+09:00,00:02:56,1605
2024-10-05T20:00:49+09:00,00:15:05,189
2024-10-05T20:01:54+09:00,00:33:25,847
2024-10-05T20:03:28+09:00,00:13:32,889
2024-10-05T20:04:27+09:00,00:11:52,14
2024-10-05T20:35:39+09:00,00:15:11,1284
2024-10-05T20:38:05+09:00,00:20:09,3560
2024-10-05T20:56:14+09:00,00:00:00,510
2024-10-05T20:58:59+09:00,00:00:00,2438
2024-10-05T21:03:36+09:00,00:03:56,1272
2024-10-05T21:11:02+09:00,00:19:21,847
2024-10-05T21:22:43+09:00,00:03:02,1655
2024-10-05T21:27:56+09:00,00:00:00,1610
2024-10-05T21:35:05+09:00,00:14:45,889
2024-10-05T21:57:45+09:00,00:04:58,1717
2024-10-05T21:58:29+09:00,00:00:00,1272
2024-10-05T21:59:09+09:00,00:00:00,2698
2024-10-05T22:10:41+09:00,00:00:00,1585
2024-10-05T22:12:42+09:00,00:24:27,2345
2024-10-05T22:26:40+09:00,00:12:16,189
2024-10-05T22:33:55+09:00,00:01:55,2646
2024-10-05T22:44:43+09:00,00:00:00,1717
2024-10-05T23:07:10+09:00,00:08:18,2345
2024-10-06T00:07:05+09:00,23:43:11,3524
2024-10-06T00:11:03+09:00,00:06:19,189
2024-10-06T00:23:11+09:00,00:00:00,296
2024-10-06T00:45:15+09:00,02:27:42,1655
2024-10-06T00:50:19+09:00,00:00:21,2220
2024-10-06T00:53:58+09:00,00:05:25,1272
2024-10-06T01:21:39+09:00,00:00:17,703
2024-10-06T02:21:52+09:00,00:00:39,703
2024-10-06T02:38:38+09:00,00:02:03,2148
2024-10-06T02:44:05+09:00,02:56:29,3555
2024-10-06T02:44:40+09:00,00:00:09,695
2024-10-06T02:52:44+09:00,00:00:00,657
2024-10-06T03:01:11+09:00,00:55:01,1272
2024-10-06T03:54:35+09:00,00:00:00,1604
2024-10-06T03:55:50+09:00,00:00:00,2148
2024-10-06T04:04:23+09:00,00:00:00,847
2024-10-06T04:17:50+09:00,00:00:00,2345
2024-10-06T04:32:10+09:00,00:14:01,1272
2024-10-06T04:36:40+09:00,00:04:58,657
2024-10-06T04:39:04+09:00,00:00:00,847
2024-10-06T04:47:55+09:00,00:00:04,2220
2024-10-06T04:48:33+09:00,00:00:00,437
2024-10-06T04:50:39+09:00,00:09:22,1655
2024-10-06T04:51:19+09:00,01:26:04,2345
2024-10-06T05:27:46+09:00,00:22:58,703
2024-10-06T05:30:45+09:00,00:00:00,1605
2024-10-06T05:31:16+09:00,00:00:00,657
2024-10-06T05:44:01+09:00,00:00:00,1604
2024-10-06T06:04:17+09:00,00:00:00,88
2024-10-06T06:26:53+09:00,00:32:12,657
2024-10-06T06:28:16+09:00,00:00:00,703
2024-10-06T06:40:22+09:00,00:02:49,2565
2024-10-06T06:51:54+09:00,16:53:21,2345
2024-10-06T06:53:10+09:00,00:14:08,3418
2024-10-06T06:53:38+09:00,00:55:13,1655
2024-10-06T07:00:04+09:00,00:10:34,14
2024-10-06T07:01:43+09:00,00:00:00,3407
2024-10-06T07:07:12+09:00,13:50:39,703
2024-10-06T07:08:13+09:00,00:00:00,1777
2024-10-06T07:17:38+09:00,01:40:55,437
2024-10-06T07:22:38+09:00,00:16:00,487
2024-10-06T07:32:39+09:00,03:41:41,657
2024-10-06T07:33:44+09:00,00:01:27,3257
2024-10-06T07:45:09+09:00,00:10:51,1604
2024-10-06T07:45:20+09:00,00:00:00,2607
2024-10-06T07:48:01+09:00,00:59:20,14
2024-10-06T07:55:00+09:00,00:03:51,1272
2024-10-06T08:03:26+09:00,00:16:42,520
2024-10-06T08:04:29+09:00,00:00:00,1765
2024-10-06T08:06:32+09:00,00:00:00,993
2024-10-06T08:06:36+09:00,00:00:00,296
2024-10-06T08:10:30+09:00,00:04:17,3555
2024-10-06T08:13:29+09:00,00:01:34,88
2024-10-06T08:20:39+09:00,00:22:00,852
2024-10-06T08:25:00+09:00,00:00:23,1988
2024-10-06T08:25:15+09:00,00:13:56,189
2024-10-06T08:26:48+09:00,00:00:00,695
2024-10-06T08:28:17+09:00,00:10:00,2934
2024-10-06T08:28:22+09:00,00:25:56,3501
